pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.1.conv2.weight_mask 	|	active =  18037 	|	total =  36864 	|	layerwise sparsity =  0.4892849392361111
layer2.0.conv1.weight_mask 	|	active =  38245 	|	total =  73728 	|	layerwise sparsity =  0.5187310112847222
layer2.0.conv2.weight_mask 	|	active =  79182 	|	total =  147456 	|	layerwise sparsity =  0.5369873046875
layer2.0.shortcut.0.weight_mask 	|	active =  3821 	|	total =  8192 	|	layerwise sparsity =  0.4664306640625
layer2.1.conv1.weight_mask 	|	active =  80247 	|	total =  147456 	|	layerwise sparsity =  0.5442097981770834
layer2.1.conv2.weight_mask 	|	active =  80870 	|	total =  147456 	|	layerwise sparsity =  0.5484347873263888
layer3.0.conv1.weight_mask 	|	active =  167771 	|	total =  294912 	|	layerwise sparsity =  0.5688849555121528
layer3.0.conv2.weight_mask 	|	active =  351759 	|	total =  589824 	|	layerwise sparsity =  0.5963795979817709
layer3.0.shortcut.0.weight_mask 	|	active =  17264 	|	total =  32768 	|	layerwise sparsity =  0.52685546875
layer3.1.conv1.weight_mask 	|	active =  351748 	|	total =  589824 	|	layerwise sparsity =  0.5963609483506944
layer3.1.conv2.weight_mask 	|	active =  355236 	|	total =  589824 	|	layerwise sparsity =  0.6022745768229166
layer4.0.conv1.weight_mask 	|	active =  736021 	|	total =  1179648 	|	layerwise sparsity =  0.6239327324761285
layer4.0.conv2.weight_mask 	|	active =  1535202 	|	total =  2359296 	|	layerwise sparsity =  0.6507034301757812
layer4.0.shortcut.0.weight_mask 	|	active =  74030 	|	total =  131072 	|	layerwise sparsity =  0.5648040771484375
layer4.1.conv1.weight_mask 	|	active =  1548707 	|	total =  2359296 	|	layerwise sparsity =  0.6564275953504775
layer4.1.conv2.weight_mask 	|	active =  1560743 	|	total =  2359296 	|	layerwise sparsity =  0.6615291171603732
pruning state: 2
remaining weight at start of iteration =  63.18962631120135
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  11747 	|	total =  36864 	|	layerwise sparsity =  0.3186577690972222
layer1.0.conv2.weight_mask 	|	active =  12340 	|	total =  36864 	|	layerwise sparsity =  0.3347439236111111
layer1.1.conv1.weight_mask 	|	active =  12186 	|	total =  36864 	|	layerwise sparsity =  0.33056640625
layer1.1.conv2.weight_mask 	|	active =  12617 	|	total =  36864 	|	layerwise sparsity =  0.3422580295138889
layer2.0.conv1.weight_mask 	|	active =  27545 	|	total =  73728 	|	layerwise sparsity =  0.3736029730902778
layer2.0.conv2.weight_mask 	|	active =  58024 	|	total =  147456 	|	layerwise sparsity =  0.3935004340277778
layer2.0.shortcut.0.weight_mask 	|	active =  2610 	|	total =  8192 	|	layerwise sparsity =  0.318603515625
layer2.1.conv1.weight_mask 	|	active =  59199 	|	total =  147456 	|	layerwise sparsity =  0.4014689127604167
layer2.1.conv2.weight_mask 	|	active =  59889 	|	total =  147456 	|	layerwise sparsity =  0.4061482747395833
layer3.0.conv1.weight_mask 	|	active =  126541 	|	total =  294912 	|	layerwise sparsity =  0.4290805392795139
layer3.0.conv2.weight_mask 	|	active =  271648 	|	total =  589824 	|	layerwise sparsity =  0.4605577256944444
layer3.0.shortcut.0.weight_mask 	|	active =  12531 	|	total =  32768 	|	layerwise sparsity =  0.382415771484375
layer3.1.conv1.weight_mask 	|	active =  271636 	|	total =  589824 	|	layerwise sparsity =  0.4605373806423611
layer3.1.conv2.weight_mask 	|	active =  275686 	|	total =  589824 	|	layerwise sparsity =  0.4674038357204861
layer4.0.conv1.weight_mask 	|	active =  581379 	|	total =  1179648 	|	layerwise sparsity =  0.49284108479817706
layer4.0.conv2.weight_mask 	|	active =  1238389 	|	total =  2359296 	|	layerwise sparsity =  0.5248976813422309
layer4.0.shortcut.0.weight_mask 	|	active =  55636 	|	total =  131072 	|	layerwise sparsity =  0.424468994140625
layer4.1.conv1.weight_mask 	|	active =  1254766 	|	total =  2359296 	|	layerwise sparsity =  0.5318391587999132
layer4.1.conv2.weight_mask 	|	active =  1269422 	|	total =  2359296 	|	layerwise sparsity =  0.5380511813693576
pruning state: 3
remaining weight at start of iteration =  50.30624867374386
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  8023 	|	total =  36864 	|	layerwise sparsity =  0.21763780381944445
layer1.0.conv2.weight_mask 	|	active =  8568 	|	total =  36864 	|	layerwise sparsity =  0.232421875
layer1.1.conv1.weight_mask 	|	active =  8426 	|	total =  36864 	|	layerwise sparsity =  0.2285698784722222
layer1.1.conv2.weight_mask 	|	active =  8826 	|	total =  36864 	|	layerwise sparsity =  0.23942057291666666
layer2.0.conv1.weight_mask 	|	active =  19839 	|	total =  73728 	|	layerwise sparsity =  0.2690836588541667
layer2.0.conv2.weight_mask 	|	active =  42520 	|	total =  147456 	|	layerwise sparsity =  0.2883572048611111
layer2.0.shortcut.0.weight_mask 	|	active =  1783 	|	total =  8192 	|	layerwise sparsity =  0.2176513671875
layer2.1.conv1.weight_mask 	|	active =  43672 	|	total =  147456 	|	layerwise sparsity =  0.2961697048611111
layer2.1.conv2.weight_mask 	|	active =  44352 	|	total =  147456 	|	layerwise sparsity =  0.30078125
layer3.0.conv1.weight_mask 	|	active =  95443 	|	total =  294912 	|	layerwise sparsity =  0.3236321343315972
layer3.0.conv2.weight_mask 	|	active =  209782 	|	total =  589824 	|	layerwise sparsity =  0.3556688096788194
layer3.0.shortcut.0.weight_mask 	|	active =  9096 	|	total =  32768 	|	layerwise sparsity =  0.277587890625
layer3.1.conv1.weight_mask 	|	active =  209769 	|	total =  589824 	|	layerwise sparsity =  0.3556467692057292
layer3.1.conv2.weight_mask 	|	active =  213950 	|	total =  589824 	|	layerwise sparsity =  0.3627353244357639
layer4.0.conv1.weight_mask 	|	active =  459228 	|	total =  1179648 	|	layerwise sparsity =  0.3892923990885417
layer4.0.conv2.weight_mask 	|	active =  998961 	|	total =  2359296 	|	layerwise sparsity =  0.4234148661295573
layer4.0.shortcut.0.weight_mask 	|	active =  41812 	|	total =  131072 	|	layerwise sparsity =  0.319000244140625
layer4.1.conv1.weight_mask 	|	active =  1016614 	|	total =  2359296 	|	layerwise sparsity =  0.43089718288845485
layer4.1.conv2.weight_mask 	|	active =  1032477 	|	total =  2359296 	|	layerwise sparsity =  0.4376207987467448
pruning state: 4
remaining weight at start of iteration =  40.08466711687686
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  5480 	|	total =  36864 	|	layerwise sparsity =  0.1486545138888889
layer1.0.conv2.weight_mask 	|	active =  5949 	|	total =  36864 	|	layerwise sparsity =  0.161376953125
layer1.1.conv1.weight_mask 	|	active =  5826 	|	total =  36864 	|	layerwise sparsity =  0.15804036458333334
layer1.1.conv2.weight_mask 	|	active =  6174 	|	total =  36864 	|	layerwise sparsity =  0.16748046875
layer2.0.conv1.weight_mask 	|	active =  14289 	|	total =  73728 	|	layerwise sparsity =  0.19380696614583334
layer2.0.conv2.weight_mask 	|	active =  31159 	|	total =  147456 	|	layerwise sparsity =  0.2113104926215278
layer2.0.shortcut.0.weight_mask 	|	active =  1218 	|	total =  8192 	|	layerwise sparsity =  0.148681640625
layer2.1.conv1.weight_mask 	|	active =  32217 	|	total =  147456 	|	layerwise sparsity =  0.21848551432291666
layer2.1.conv2.weight_mask 	|	active =  32845 	|	total =  147456 	|	layerwise sparsity =  0.2227444118923611
layer3.0.conv1.weight_mask 	|	active =  71987 	|	total =  294912 	|	layerwise sparsity =  0.24409654405381945
layer3.0.conv2.weight_mask 	|	active =  162005 	|	total =  589824 	|	layerwise sparsity =  0.2746666802300347
layer3.0.shortcut.0.weight_mask 	|	active =  6602 	|	total =  32768 	|	layerwise sparsity =  0.20147705078125
layer3.1.conv1.weight_mask 	|	active =  161993 	|	total =  589824 	|	layerwise sparsity =  0.2746463351779514
layer3.1.conv2.weight_mask 	|	active =  166039 	|	total =  589824 	|	layerwise sparsity =  0.2815060085720486
layer4.0.conv1.weight_mask 	|	active =  362741 	|	total =  1179648 	|	layerwise sparsity =  0.30749935574001735
layer4.0.conv2.weight_mask 	|	active =  805824 	|	total =  2359296 	|	layerwise sparsity =  0.341552734375
layer4.0.shortcut.0.weight_mask 	|	active =  31423 	|	total =  131072 	|	layerwise sparsity =  0.23973846435546875
layer4.1.conv1.weight_mask 	|	active =  823663 	|	total =  2359296 	|	layerwise sparsity =  0.3491138882107205
layer4.1.conv2.weight_mask 	|	active =  839759 	|	total =  2359296 	|	layerwise sparsity =  0.35593626234266496
pruning state: 5
remaining weight at start of iteration =  31.966294813119756
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  3743 	|	total =  36864 	|	layerwise sparsity =  0.1015353732638889
layer1.0.conv2.weight_mask 	|	active =  4131 	|	total =  36864 	|	layerwise sparsity =  0.112060546875
layer1.1.conv1.weight_mask 	|	active =  4028 	|	total =  36864 	|	layerwise sparsity =  0.10926649305555555
layer1.1.conv2.weight_mask 	|	active =  4319 	|	total =  36864 	|	layerwise sparsity =  0.1171603732638889
layer2.0.conv1.weight_mask 	|	active =  10291 	|	total =  73728 	|	layerwise sparsity =  0.1395806206597222
layer2.0.conv2.weight_mask 	|	active =  22833 	|	total =  147456 	|	layerwise sparsity =  0.15484619140625
layer2.0.shortcut.0.weight_mask 	|	active =  832 	|	total =  8192 	|	layerwise sparsity =  0.1015625
layer2.1.conv1.weight_mask 	|	active =  23767 	|	total =  147456 	|	layerwise sparsity =  0.16118028428819445
layer2.1.conv2.weight_mask 	|	active =  24324 	|	total =  147456 	|	layerwise sparsity =  0.16495768229166666
layer3.0.conv1.weight_mask 	|	active =  54296 	|	total =  294912 	|	layerwise sparsity =  0.1841091579861111
layer3.0.conv2.weight_mask 	|	active =  125109 	|	total =  589824 	|	layerwise sparsity =  0.2121124267578125
layer3.0.shortcut.0.weight_mask 	|	active =  4792 	|	total =  32768 	|	layerwise sparsity =  0.146240234375
layer3.1.conv1.weight_mask 	|	active =  125098 	|	total =  589824 	|	layerwise sparsity =  0.2120937771267361
layer3.1.conv2.weight_mask 	|	active =  128857 	|	total =  589824 	|	layerwise sparsity =  0.2184668646918403
layer4.0.conv1.weight_mask 	|	active =  286527 	|	total =  1179648 	|	layerwise sparsity =  0.2428919474283854
layer4.0.conv2.weight_mask 	|	active =  650028 	|	total =  2359296 	|	layerwise sparsity =  0.2755177815755208
layer4.0.shortcut.0.weight_mask 	|	active =  23615 	|	total =  131072 	|	layerwise sparsity =  0.18016815185546875
layer4.1.conv1.weight_mask 	|	active =  667334 	|	total =  2359296 	|	layerwise sparsity =  0.28285302056206596
layer4.1.conv2.weight_mask 	|	active =  683013 	|	total =  2359296 	|	layerwise sparsity =  0.28949864705403644
pruning state: 6
remaining weight at start of iteration =  25.511943832693863
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  2557 	|	total =  36864 	|	layerwise sparsity =  0.0693630642361111
layer1.0.conv2.weight_mask 	|	active =  2868 	|	total =  36864 	|	layerwise sparsity =  0.07779947916666667
layer1.1.conv1.weight_mask 	|	active =  2785 	|	total =  36864 	|	layerwise sparsity =  0.07554796006944445
layer1.1.conv2.weight_mask 	|	active =  3021 	|	total =  36864 	|	layerwise sparsity =  0.08194986979166667
layer2.0.conv1.weight_mask 	|	active =  7412 	|	total =  73728 	|	layerwise sparsity =  0.10053168402777778
layer2.0.conv2.weight_mask 	|	active =  16732 	|	total =  147456 	|	layerwise sparsity =  0.11347113715277778
layer2.0.shortcut.0.weight_mask 	|	active =  568 	|	total =  8192 	|	layerwise sparsity =  0.0693359375
layer2.1.conv1.weight_mask 	|	active =  17533 	|	total =  147456 	|	layerwise sparsity =  0.11890326605902778
layer2.1.conv2.weight_mask 	|	active =  18013 	|	total =  147456 	|	layerwise sparsity =  0.1221584743923611
layer3.0.conv1.weight_mask 	|	active =  40953 	|	total =  294912 	|	layerwise sparsity =  0.13886515299479166
layer3.0.conv2.weight_mask 	|	active =  96616 	|	total =  589824 	|	layerwise sparsity =  0.16380479600694445
layer3.0.shortcut.0.weight_mask 	|	active =  3478 	|	total =  32768 	|	layerwise sparsity =  0.10614013671875
layer3.1.conv1.weight_mask 	|	active =  96606 	|	total =  589824 	|	layerwise sparsity =  0.163787841796875
layer3.1.conv2.weight_mask 	|	active =  100001 	|	total =  589824 	|	layerwise sparsity =  0.1695437961154514
layer4.0.conv1.weight_mask 	|	active =  226326 	|	total =  1179648 	|	layerwise sparsity =  0.19185892740885416
layer4.0.conv2.weight_mask 	|	active =  524353 	|	total =  2359296 	|	layerwise sparsity =  0.22224977281358507
layer4.0.shortcut.0.weight_mask 	|	active =  17747 	|	total =  131072 	|	layerwise sparsity =  0.13539886474609375
layer4.1.conv1.weight_mask 	|	active =  540675 	|	total =  2359296 	|	layerwise sparsity =  0.22916793823242188
layer4.1.conv2.weight_mask 	|	active =  555525 	|	total =  2359296 	|	layerwise sparsity =  0.23546218872070312
pruning state: 7
remaining weight at start of iteration =  20.375676390633334
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  1746 	|	total =  36864 	|	layerwise sparsity =  0.04736328125
layer1.0.conv2.weight_mask 	|	active =  1991 	|	total =  36864 	|	layerwise sparsity =  0.054009331597222224
layer1.1.conv1.weight_mask 	|	active =  1926 	|	total =  36864 	|	layerwise sparsity =  0.05224609375
layer1.1.conv2.weight_mask 	|	active =  2113 	|	total =  36864 	|	layerwise sparsity =  0.057318793402777776
layer2.0.conv1.weight_mask 	|	active =  5338 	|	total =  73728 	|	layerwise sparsity =  0.07240125868055555
layer2.0.conv2.weight_mask 	|	active =  12261 	|	total =  147456 	|	layerwise sparsity =  0.08315022786458333
layer2.0.shortcut.0.weight_mask 	|	active =  388 	|	total =  8192 	|	layerwise sparsity =  0.04736328125
layer2.1.conv1.weight_mask 	|	active =  12934 	|	total =  147456 	|	layerwise sparsity =  0.08771430121527778
layer2.1.conv2.weight_mask 	|	active =  13340 	|	total =  147456 	|	layerwise sparsity =  0.09046766493055555
layer3.0.conv1.weight_mask 	|	active =  30889 	|	total =  294912 	|	layerwise sparsity =  0.1047397189670139
layer3.0.conv2.weight_mask 	|	active =  74612 	|	total =  589824 	|	layerwise sparsity =  0.1264987521701389
layer3.0.shortcut.0.weight_mask 	|	active =  2525 	|	total =  32768 	|	layerwise sparsity =  0.077056884765625
layer3.1.conv1.weight_mask 	|	active =  74603 	|	total =  589824 	|	layerwise sparsity =  0.1264834933810764
layer3.1.conv2.weight_mask 	|	active =  77607 	|	total =  589824 	|	layerwise sparsity =  0.1315765380859375
layer4.0.conv1.weight_mask 	|	active =  178774 	|	total =  1179648 	|	layerwise sparsity =  0.15154859754774305
layer4.0.conv2.weight_mask 	|	active =  422976 	|	total =  2359296 	|	layerwise sparsity =  0.17928059895833334
layer4.0.shortcut.0.weight_mask 	|	active =  13337 	|	total =  131072 	|	layerwise sparsity =  0.10175323486328125
layer4.1.conv1.weight_mask 	|	active =  438056 	|	total =  2359296 	|	layerwise sparsity =  0.1856723361545139
layer4.1.conv2.weight_mask 	|	active =  451833 	|	total =  2359296 	|	layerwise sparsity =  0.19151178995768228
pruning state: 8
remaining weight at start of iteration =  16.284713858444743
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  1193 	|	total =  36864 	|	layerwise sparsity =  0.03236219618055555
layer1.0.conv2.weight_mask 	|	active =  1382 	|	total =  36864 	|	layerwise sparsity =  0.03748914930555555
layer1.1.conv1.weight_mask 	|	active =  1332 	|	total =  36864 	|	layerwise sparsity =  0.0361328125
layer1.1.conv2.weight_mask 	|	active =  1478 	|	total =  36864 	|	layerwise sparsity =  0.040093315972222224
layer2.0.conv1.weight_mask 	|	active =  3845 	|	total =  73728 	|	layerwise sparsity =  0.05215115017361111
layer2.0.conv2.weight_mask 	|	active =  8985 	|	total =  147456 	|	layerwise sparsity =  0.060933430989583336
layer2.0.shortcut.0.weight_mask 	|	active =  265 	|	total =  8192 	|	layerwise sparsity =  0.0323486328125
layer2.1.conv1.weight_mask 	|	active =  9542 	|	total =  147456 	|	layerwise sparsity =  0.06471082899305555
layer2.1.conv2.weight_mask 	|	active =  9879 	|	total =  147456 	|	layerwise sparsity =  0.06699625651041667
layer3.0.conv1.weight_mask 	|	active =  23298 	|	total =  294912 	|	layerwise sparsity =  0.07899983723958333
layer3.0.conv2.weight_mask 	|	active =  57620 	|	total =  589824 	|	layerwise sparsity =  0.0976901584201389
layer3.0.shortcut.0.weight_mask 	|	active =  1833 	|	total =  32768 	|	layerwise sparsity =  0.055938720703125
layer3.1.conv1.weight_mask 	|	active =  57612 	|	total =  589824 	|	layerwise sparsity =  0.09767659505208333
layer3.1.conv2.weight_mask 	|	active =  60228 	|	total =  589824 	|	layerwise sparsity =  0.10211181640625
layer4.0.conv1.weight_mask 	|	active =  141213 	|	total =  1179648 	|	layerwise sparsity =  0.11970774332682292
layer4.0.conv2.weight_mask 	|	active =  341199 	|	total =  2359296 	|	layerwise sparsity =  0.14461898803710938
layer4.0.shortcut.0.weight_mask 	|	active =  10023 	|	total =  131072 	|	layerwise sparsity =  0.07646942138671875
layer4.1.conv1.weight_mask 	|	active =  354914 	|	total =  2359296 	|	layerwise sparsity =  0.15043216281467015
layer4.1.conv2.weight_mask 	|	active =  367496 	|	total =  2359296 	|	layerwise sparsity =  0.1557651095920139
pruning state: 9
remaining weight at start of iteration =  13.023629224663491
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  815 	|	total =  36864 	|	layerwise sparsity =  0.022108289930555556
layer1.0.conv2.weight_mask 	|	active =  960 	|	total =  36864 	|	layerwise sparsity =  0.026041666666666668
layer1.1.conv1.weight_mask 	|	active =  921 	|	total =  36864 	|	layerwise sparsity =  0.024983723958333332
layer1.1.conv2.weight_mask 	|	active =  1034 	|	total =  36864 	|	layerwise sparsity =  0.028049045138888888
layer2.0.conv1.weight_mask 	|	active =  2769 	|	total =  73728 	|	layerwise sparsity =  0.037556966145833336
layer2.0.conv2.weight_mask 	|	active =  6584 	|	total =  147456 	|	layerwise sparsity =  0.04465060763888889
layer2.0.shortcut.0.weight_mask 	|	active =  181 	|	total =  8192 	|	layerwise sparsity =  0.0220947265625
layer2.1.conv1.weight_mask 	|	active =  7039 	|	total =  147456 	|	layerwise sparsity =  0.047736273871527776
layer2.1.conv2.weight_mask 	|	active =  7316 	|	total =  147456 	|	layerwise sparsity =  0.049614800347222224
layer3.0.conv1.weight_mask 	|	active =  17572 	|	total =  294912 	|	layerwise sparsity =  0.05958387586805555
layer3.0.conv2.weight_mask 	|	active =  44497 	|	total =  589824 	|	layerwise sparsity =  0.07544114854600695
layer3.0.shortcut.0.weight_mask 	|	active =  1330 	|	total =  32768 	|	layerwise sparsity =  0.04058837890625
layer3.1.conv1.weight_mask 	|	active =  44491 	|	total =  589824 	|	layerwise sparsity =  0.07543097601996528
layer3.1.conv2.weight_mask 	|	active =  46741 	|	total =  589824 	|	layerwise sparsity =  0.07924567328559028
layer4.0.conv1.weight_mask 	|	active =  111543 	|	total =  1179648 	|	layerwise sparsity =  0.09455617268880208
layer4.0.conv2.weight_mask 	|	active =  275232 	|	total =  2359296 	|	layerwise sparsity =  0.11665852864583333
layer4.0.shortcut.0.weight_mask 	|	active =  7533 	|	total =  131072 	|	layerwise sparsity =  0.05747222900390625
layer4.1.conv1.weight_mask 	|	active =  287552 	|	total =  2359296 	|	layerwise sparsity =  0.12188042534722222
layer4.1.conv2.weight_mask 	|	active =  298901 	|	total =  2359296 	|	layerwise sparsity =  0.12669075859917533
pruning state: 10
remaining weight at start of iteration =  10.421962730051671
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  557 	|	total =  36864 	|	layerwise sparsity =  0.015109592013888888
layer1.0.conv2.weight_mask 	|	active =  667 	|	total =  36864 	|	layerwise sparsity =  0.018093532986111112
layer1.1.conv1.weight_mask 	|	active =  637 	|	total =  36864 	|	layerwise sparsity =  0.017279730902777776
layer1.1.conv2.weight_mask 	|	active =  723 	|	total =  36864 	|	layerwise sparsity =  0.019612630208333332
layer2.0.conv1.weight_mask 	|	active =  1994 	|	total =  73728 	|	layerwise sparsity =  0.027045355902777776
layer2.0.conv2.weight_mask 	|	active =  4825 	|	total =  147456 	|	layerwise sparsity =  0.032721625434027776
layer2.0.shortcut.0.weight_mask 	|	active =  124 	|	total =  8192 	|	layerwise sparsity =  0.01513671875
layer2.1.conv1.weight_mask 	|	active =  5193 	|	total =  147456 	|	layerwise sparsity =  0.03521728515625
layer2.1.conv2.weight_mask 	|	active =  5418 	|	total =  147456 	|	layerwise sparsity =  0.0367431640625
layer3.0.conv1.weight_mask 	|	active =  13254 	|	total =  294912 	|	layerwise sparsity =  0.044942220052083336
layer3.0.conv2.weight_mask 	|	active =  34363 	|	total =  589824 	|	layerwise sparsity =  0.05825975206163195
layer3.0.shortcut.0.weight_mask 	|	active =  965 	|	total =  32768 	|	layerwise sparsity =  0.029449462890625
layer3.1.conv1.weight_mask 	|	active =  34358 	|	total =  589824 	|	layerwise sparsity =  0.058251274956597224
layer3.1.conv2.weight_mask 	|	active =  36274 	|	total =  589824 	|	layerwise sparsity =  0.061499701605902776
layer4.0.conv1.weight_mask 	|	active =  88107 	|	total =  1179648 	|	layerwise sparsity =  0.07468922932942708
layer4.0.conv2.weight_mask 	|	active =  222019 	|	total =  2359296 	|	layerwise sparsity =  0.09410391913519965
layer4.0.shortcut.0.weight_mask 	|	active =  5661 	|	total =  131072 	|	layerwise sparsity =  0.04319000244140625
layer4.1.conv1.weight_mask 	|	active =  232975 	|	total =  2359296 	|	layerwise sparsity =  0.09874767727322048
layer4.1.conv2.weight_mask 	|	active =  243109 	|	total =  2359296 	|	layerwise sparsity =  0.10304302639431423
pruning state: 11
remaining weight at start of iteration =  8.344866385070226
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  380 	|	total =  36864 	|	layerwise sparsity =  0.010308159722222222
layer1.0.conv2.weight_mask 	|	active =  463 	|	total =  36864 	|	layerwise sparsity =  0.012559678819444444
layer1.1.conv1.weight_mask 	|	active =  440 	|	total =  36864 	|	layerwise sparsity =  0.011935763888888888
layer1.1.conv2.weight_mask 	|	active =  506 	|	total =  36864 	|	layerwise sparsity =  0.013726128472222222
layer2.0.conv1.weight_mask 	|	active =  1436 	|	total =  73728 	|	layerwise sparsity =  0.019476996527777776
layer2.0.conv2.weight_mask 	|	active =  3536 	|	total =  147456 	|	layerwise sparsity =  0.023980034722222224
layer2.0.shortcut.0.weight_mask 	|	active =  85 	|	total =  8192 	|	layerwise sparsity =  0.0103759765625
layer2.1.conv1.weight_mask 	|	active =  3831 	|	total =  147456 	|	layerwise sparsity =  0.025980631510416668
layer2.1.conv2.weight_mask 	|	active =  4012 	|	total =  147456 	|	layerwise sparsity =  0.027208116319444444
layer3.0.conv1.weight_mask 	|	active =  9997 	|	total =  294912 	|	layerwise sparsity =  0.033898247612847224
layer3.0.conv2.weight_mask 	|	active =  26537 	|	total =  589824 	|	layerwise sparsity =  0.044991387261284724
layer3.0.shortcut.0.weight_mask 	|	active =  700 	|	total =  32768 	|	layerwise sparsity =  0.0213623046875
layer3.1.conv1.weight_mask 	|	active =  26533 	|	total =  589824 	|	layerwise sparsity =  0.04498460557725695
layer3.1.conv2.weight_mask 	|	active =  28151 	|	total =  589824 	|	layerwise sparsity =  0.04772779676649305
layer4.0.conv1.weight_mask 	|	active =  69595 	|	total =  1179648 	|	layerwise sparsity =  0.0589964124891493
layer4.0.conv2.weight_mask 	|	active =  179094 	|	total =  2359296 	|	layerwise sparsity =  0.07590993245442708
layer4.0.shortcut.0.weight_mask 	|	active =  4254 	|	total =  131072 	|	layerwise sparsity =  0.0324554443359375
layer4.1.conv1.weight_mask 	|	active =  188757 	|	total =  2359296 	|	layerwise sparsity =  0.08000564575195312
layer4.1.conv2.weight_mask 	|	active =  197731 	|	total =  2359296 	|	layerwise sparsity =  0.08380932278103298
pruning state: 12
remaining weight at start of iteration =  6.685388385150515
pre_conv.0.weight_mask 	|	active =  0 	|	total =  1728 	|	layerwise sparsity =  0.0
layer1.0.conv1.weight_mask 	|	active =  260 	|	total =  36864 	|	layerwise sparsity =  0.007052951388888889
