pruning state: 0
remaining weight at start of iteration =  99.99998207761968
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
layer2.0.shortcut.0.weight_mask 	|	active =  6436 	|	total =  8192 	|	layerwise sparsity =  0.78564453125
layer2.1.conv1.weight_mask 	|	active =  75498 	|	total =  147456 	|	layerwise sparsity =  0.5120035807291666
layer2.1.conv2.weight_mask 	|	active =  75498 	|	total =  147456 	|	layerwise sparsity =  0.5120035807291666
layer3.0.conv1.weight_mask 	|	active =  150995 	|	total =  294912 	|	layerwise sparsity =  0.5120001898871528
layer3.0.conv2.weight_mask 	|	active =  273587 	|	total =  589824 	|	layerwise sparsity =  0.4638451470269097
layer3.0.shortcut.0.weight_mask 	|	active =  16777 	|	total =  32768 	|	layerwise sparsity =  0.511993408203125
layer3.1.conv1.weight_mask 	|	active =  273095 	|	total =  589824 	|	layerwise sparsity =  0.4630109998914931
layer3.1.conv2.weight_mask 	|	active =  277848 	|	total =  589824 	|	layerwise sparsity =  0.4710693359375
layer4.0.conv1.weight_mask 	|	active =  586097 	|	total =  1179648 	|	layerwise sparsity =  0.49684058295355904
layer4.0.conv2.weight_mask 	|	active =  1237002 	|	total =  2359296 	|	layerwise sparsity =  0.5243097941080729
layer4.0.shortcut.0.weight_mask 	|	active =  67109 	|	total =  131072 	|	layerwise sparsity =  0.5120010375976562
layer4.1.conv1.weight_mask 	|	active =  1256184 	|	total =  2359296 	|	layerwise sparsity =  0.532440185546875
layer4.1.conv2.weight_mask 	|	active =  1262782 	|	total =  2359296 	|	layerwise sparsity =  0.5352367824978299
pruning state: 3
remaining weight at start of iteration =  51.51795392371088
pre_conv.0.weight_mask 	|	active =  1252 	|	total =  1728 	|	layerwise sparsity =  0.7245370370370371
layer1.0.conv1.weight_mask 	|	active =  15099 	|	total =  36864 	|	layerwise sparsity =  0.4095865885416667
layer1.0.conv2.weight_mask 	|	active =  15099 	|	total =  36864 	|	layerwise sparsity =  0.4095865885416667
layer1.1.conv1.weight_mask 	|	active =  15099 	|	total =  36864 	|	layerwise sparsity =  0.4095865885416667
layer1.1.conv2.weight_mask 	|	active =  15099 	|	total =  36864 	|	layerwise sparsity =  0.4095865885416667
layer2.0.conv1.weight_mask 	|	active =  30199 	|	total =  73728 	|	layerwise sparsity =  0.4096001519097222
layer2.0.conv2.weight_mask 	|	active =  60398 	|	total =  147456 	|	layerwise sparsity =  0.4096001519097222
layer2.0.shortcut.0.weight_mask 	|	active =  5938 	|	total =  8192 	|	layerwise sparsity =  0.724853515625
layer2.1.conv1.weight_mask 	|	active =  60398 	|	total =  147456 	|	layerwise sparsity =  0.4096001519097222
layer2.1.conv2.weight_mask 	|	active =  60398 	|	total =  147456 	|	layerwise sparsity =  0.4096001519097222
layer3.0.conv1.weight_mask 	|	active =  120796 	|	total =  294912 	|	layerwise sparsity =  0.4096001519097222
layer3.0.conv2.weight_mask 	|	active =  211781 	|	total =  589824 	|	layerwise sparsity =  0.3590579562717014
layer3.0.shortcut.0.weight_mask 	|	active =  13422 	|	total =  32768 	|	layerwise sparsity =  0.40960693359375
layer3.1.conv1.weight_mask 	|	active =  211273 	|	total =  589824 	|	layerwise sparsity =  0.3581966824001736
layer3.1.conv2.weight_mask 	|	active =  216190 	|	total =  589824 	|	layerwise sparsity =  0.3665330674913194
layer4.0.conv1.weight_mask 	|	active =  464204 	|	total =  1179648 	|	layerwise sparsity =  0.3935106065538194
layer4.0.conv2.weight_mask 	|	active =  997470 	|	total =  2359296 	|	layerwise sparsity =  0.42278289794921875
layer4.0.shortcut.0.weight_mask 	|	active =  53687 	|	total =  131072 	|	layerwise sparsity =  0.40959930419921875
layer4.1.conv1.weight_mask 	|	active =  1018146 	|	total =  2359296 	|	layerwise sparsity =  0.43154652913411456
layer4.1.conv2.weight_mask 	|	active =  1025283 	|	total =  2359296 	|	layerwise sparsity =  0.4345715840657552
pruning state: 4
remaining weight at start of iteration =  41.32211786617573
pre_conv.0.weight_mask 	|	active =  1155 	|	total =  1728 	|	layerwise sparsity =  0.6684027777777778
layer1.0.conv1.weight_mask 	|	active =  12079 	|	total =  36864 	|	layerwise sparsity =  0.3276638454861111
layer1.0.conv2.weight_mask 	|	active =  12079 	|	total =  36864 	|	layerwise sparsity =  0.3276638454861111
layer1.1.conv1.weight_mask 	|	active =  12079 	|	total =  36864 	|	layerwise sparsity =  0.3276638454861111
layer1.1.conv2.weight_mask 	|	active =  12079 	|	total =  36864 	|	layerwise sparsity =  0.3276638454861111
layer2.0.conv1.weight_mask 	|	active =  24159 	|	total =  73728 	|	layerwise sparsity =  0.3276774088541667
layer2.0.conv2.weight_mask 	|	active =  48318 	|	total =  147456 	|	layerwise sparsity =  0.3276774088541667
layer2.0.shortcut.0.weight_mask 	|	active =  5479 	|	total =  8192 	|	layerwise sparsity =  0.6688232421875
layer2.1.conv1.weight_mask 	|	active =  48318 	|	total =  147456 	|	layerwise sparsity =  0.3276774088541667
layer2.1.conv2.weight_mask 	|	active =  48318 	|	total =  147456 	|	layerwise sparsity =  0.3276774088541667
layer3.0.conv1.weight_mask 	|	active =  96637 	|	total =  294912 	|	layerwise sparsity =  0.3276807996961806
layer3.0.conv2.weight_mask 	|	active =  163937 	|	total =  589824 	|	layerwise sparsity =  0.2779422336154514
layer3.0.shortcut.0.weight_mask 	|	active =  10738 	|	total =  32768 	|	layerwise sparsity =  0.32769775390625
layer3.1.conv1.weight_mask 	|	active =  163446 	|	total =  589824 	|	layerwise sparsity =  0.2771097819010417
layer3.1.conv2.weight_mask 	|	active =  168215 	|	total =  589824 	|	layerwise sparsity =  0.2851952446831597
layer4.0.conv1.weight_mask 	|	active =  367661 	|	total =  1179648 	|	layerwise sparsity =  0.31167009141710067
layer4.0.conv2.weight_mask 	|	active =  804321 	|	total =  2359296 	|	layerwise sparsity =  0.3409156799316406
layer4.0.shortcut.0.weight_mask 	|	active =  42950 	|	total =  131072 	|	layerwise sparsity =  0.3276824951171875
layer4.1.conv1.weight_mask 	|	active =  825215 	|	total =  2359296 	|	layerwise sparsity =  0.34977171156141496
layer4.1.conv2.weight_mask 	|	active =  832452 	|	total =  2359296 	|	layerwise sparsity =  0.3528391520182292
pruning state: 5
remaining weight at start of iteration =  33.15313276039068
pre_conv.0.weight_mask 	|	active =  1066 	|	total =  1728 	|	layerwise sparsity =  0.6168981481481481
layer1.0.conv1.weight_mask 	|	active =  9663 	|	total =  36864 	|	layerwise sparsity =  0.2621256510416667
layer1.0.conv2.weight_mask 	|	active =  9663 	|	total =  36864 	|	layerwise sparsity =  0.2621256510416667
layer1.1.conv1.weight_mask 	|	active =  9663 	|	total =  36864 	|	layerwise sparsity =  0.2621256510416667
layer1.1.conv2.weight_mask 	|	active =  9663 	|	total =  36864 	|	layerwise sparsity =  0.2621256510416667
layer2.0.conv1.weight_mask 	|	active =  19327 	|	total =  73728 	|	layerwise sparsity =  0.2621392144097222
layer2.0.conv2.weight_mask 	|	active =  38654 	|	total =  147456 	|	layerwise sparsity =  0.2621392144097222
layer2.0.shortcut.0.weight_mask 	|	active =  5055 	|	total =  8192 	|	layerwise sparsity =  0.6170654296875
layer2.1.conv1.weight_mask 	|	active =  38654 	|	total =  147456 	|	layerwise sparsity =  0.2621392144097222
layer2.1.conv2.weight_mask 	|	active =  38654 	|	total =  147456 	|	layerwise sparsity =  0.2621392144097222
layer3.0.conv1.weight_mask 	|	active =  77310 	|	total =  294912 	|	layerwise sparsity =  0.26214599609375
layer3.0.conv2.weight_mask 	|	active =  126902 	|	total =  589824 	|	layerwise sparsity =  0.2151523166232639
layer3.0.shortcut.0.weight_mask 	|	active =  8590 	|	total =  32768 	|	layerwise sparsity =  0.26214599609375
layer3.1.conv1.weight_mask 	|	active =  126446 	|	total =  589824 	|	layerwise sparsity =  0.2143792046440972
layer3.1.conv2.weight_mask 	|	active =  130886 	|	total =  589824 	|	layerwise sparsity =  0.22190687391493055
layer4.0.conv1.weight_mask 	|	active =  291197 	|	total =  1179648 	|	layerwise sparsity =  0.2468507554796007
layer4.0.conv2.weight_mask 	|	active =  648573 	|	total =  2359296 	|	layerwise sparsity =  0.2749010721842448
layer4.0.shortcut.0.weight_mask 	|	active =  34360 	|	total =  131072 	|	layerwise sparsity =  0.26214599609375
layer4.1.conv1.weight_mask 	|	active =  668843 	|	total =  2359296 	|	layerwise sparsity =  0.28349261813693577
layer4.1.conv2.weight_mask 	|	active =  675888 	|	total =  2359296 	|	layerwise sparsity =  0.2864786783854167
pruning state: 6
remaining weight at start of iteration =  26.606284375125455
pre_conv.0.weight_mask 	|	active =  984 	|	total =  1728 	|	layerwise sparsity =  0.5694444444444444
layer1.0.conv1.weight_mask 	|	active =  7730 	|	total =  36864 	|	layerwise sparsity =  0.2096896701388889
layer1.0.conv2.weight_mask 	|	active =  7730 	|	total =  36864 	|	layerwise sparsity =  0.2096896701388889
layer1.1.conv1.weight_mask 	|	active =  7730 	|	total =  36864 	|	layerwise sparsity =  0.2096896701388889
layer1.1.conv2.weight_mask 	|	active =  7730 	|	total =  36864 	|	layerwise sparsity =  0.2096896701388889
layer2.0.conv1.weight_mask 	|	active =  15462 	|	total =  73728 	|	layerwise sparsity =  0.209716796875
layer2.0.conv2.weight_mask 	|	active =  30923 	|	total =  147456 	|	layerwise sparsity =  0.2097100151909722
layer2.0.shortcut.0.weight_mask 	|	active =  4664 	|	total =  8192 	|	layerwise sparsity =  0.5693359375
layer2.1.conv1.weight_mask 	|	active =  30923 	|	total =  147456 	|	layerwise sparsity =  0.2097100151909722
layer2.1.conv2.weight_mask 	|	active =  30923 	|	total =  147456 	|	layerwise sparsity =  0.2097100151909722
layer3.0.conv1.weight_mask 	|	active =  61848 	|	total =  294912 	|	layerwise sparsity =  0.209716796875
layer3.0.conv2.weight_mask 	|	active =  98233 	|	total =  589824 	|	layerwise sparsity =  0.1665462917751736
layer3.0.shortcut.0.weight_mask 	|	active =  6872 	|	total =  32768 	|	layerwise sparsity =  0.209716796875
layer3.1.conv1.weight_mask 	|	active =  97822 	|	total =  589824 	|	layerwise sparsity =  0.16584947374131945
layer3.1.conv2.weight_mask 	|	active =  101841 	|	total =  589824 	|	layerwise sparsity =  0.17266337076822916
layer4.0.conv1.weight_mask 	|	active =  230635 	|	total =  1179648 	|	layerwise sparsity =  0.19551171196831596
layer4.0.conv2.weight_mask 	|	active =  522984 	|	total =  2359296 	|	layerwise sparsity =  0.22166951497395834
layer4.0.shortcut.0.weight_mask 	|	active =  27488 	|	total =  131072 	|	layerwise sparsity =  0.209716796875
layer4.1.conv1.weight_mask 	|	active =  542102 	|	total =  2359296 	|	layerwise sparsity =  0.2297727796766493
layer4.1.conv2.weight_mask 	|	active =  548770 	|	total =  2359296 	|	layerwise sparsity =  0.2325990464952257
pruning state: 7
remaining weight at start of iteration =  21.358046862006276
pre_conv.0.weight_mask 	|	active =  908 	|	total =  1728 	|	layerwise sparsity =  0.5254629629629629
layer1.0.conv1.weight_mask 	|	active =  6184 	|	total =  36864 	|	layerwise sparsity =  0.1677517361111111
layer1.0.conv2.weight_mask 	|	active =  6184 	|	total =  36864 	|	layerwise sparsity =  0.1677517361111111
layer1.1.conv1.weight_mask 	|	active =  6184 	|	total =  36864 	|	layerwise sparsity =  0.1677517361111111
layer1.1.conv2.weight_mask 	|	active =  6184 	|	total =  36864 	|	layerwise sparsity =  0.1677517361111111
layer2.0.conv1.weight_mask 	|	active =  12370 	|	total =  73728 	|	layerwise sparsity =  0.1677788628472222
layer2.0.conv2.weight_mask 	|	active =  24738 	|	total =  147456 	|	layerwise sparsity =  0.16776529947916666
layer2.0.shortcut.0.weight_mask 	|	active =  4303 	|	total =  8192 	|	layerwise sparsity =  0.5252685546875
layer2.1.conv1.weight_mask 	|	active =  24738 	|	total =  147456 	|	layerwise sparsity =  0.16776529947916666
layer2.1.conv2.weight_mask 	|	active =  24738 	|	total =  147456 	|	layerwise sparsity =  0.16776529947916666
layer3.0.conv1.weight_mask 	|	active =  49478 	|	total =  294912 	|	layerwise sparsity =  0.16777208116319445
layer3.0.conv2.weight_mask 	|	active =  76041 	|	total =  589824 	|	layerwise sparsity =  0.1289215087890625
layer3.0.shortcut.0.weight_mask 	|	active =  5498 	|	total =  32768 	|	layerwise sparsity =  0.16778564453125
layer3.1.conv1.weight_mask 	|	active =  75678 	|	total =  589824 	|	layerwise sparsity =  0.12830607096354166
layer3.1.conv2.weight_mask 	|	active =  79241 	|	total =  589824 	|	layerwise sparsity =  0.1343468560112847
layer4.0.conv1.weight_mask 	|	active =  182669 	|	total =  1179648 	|	layerwise sparsity =  0.15485042995876735
layer4.0.conv2.weight_mask 	|	active =  421714 	|	total =  2359296 	|	layerwise sparsity =  0.17874569363064235
layer4.0.shortcut.0.weight_mask 	|	active =  21990 	|	total =  131072 	|	layerwise sparsity =  0.1677703857421875
layer4.1.conv1.weight_mask 	|	active =  439378 	|	total =  2359296 	|	layerwise sparsity =  0.18623267279730904
layer4.1.conv2.weight_mask 	|	active =  445559 	|	total =  2359296 	|	layerwise sparsity =  0.18885252210828993
pruning state: 8
remaining weight at start of iteration =  17.149719622282255
pre_conv.0.weight_mask 	|	active =  838 	|	total =  1728 	|	layerwise sparsity =  0.4849537037037037
layer1.0.conv1.weight_mask 	|	active =  4947 	|	total =  36864 	|	layerwise sparsity =  0.13419596354166666
layer1.0.conv2.weight_mask 	|	active =  4947 	|	total =  36864 	|	layerwise sparsity =  0.13419596354166666
layer1.1.conv1.weight_mask 	|	active =  4947 	|	total =  36864 	|	layerwise sparsity =  0.13419596354166666
layer1.1.conv2.weight_mask 	|	active =  4947 	|	total =  36864 	|	layerwise sparsity =  0.13419596354166666
layer2.0.conv1.weight_mask 	|	active =  9896 	|	total =  73728 	|	layerwise sparsity =  0.1342230902777778
layer2.0.conv2.weight_mask 	|	active =  19790 	|	total =  147456 	|	layerwise sparsity =  0.1342095269097222
layer2.0.shortcut.0.weight_mask 	|	active =  3970 	|	total =  8192 	|	layerwise sparsity =  0.484619140625
layer2.1.conv1.weight_mask 	|	active =  19790 	|	total =  147456 	|	layerwise sparsity =  0.1342095269097222
layer2.1.conv2.weight_mask 	|	active =  19790 	|	total =  147456 	|	layerwise sparsity =  0.1342095269097222
layer3.0.conv1.weight_mask 	|	active =  39582 	|	total =  294912 	|	layerwise sparsity =  0.13421630859375
layer3.0.conv2.weight_mask 	|	active =  58863 	|	total =  589824 	|	layerwise sparsity =  0.09979756673177083
layer3.0.shortcut.0.weight_mask 	|	active =  4398 	|	total =  32768 	|	layerwise sparsity =  0.13421630859375
layer3.1.conv1.weight_mask 	|	active =  58546 	|	total =  589824 	|	layerwise sparsity =  0.09926011827256945
layer3.1.conv2.weight_mask 	|	active =  61656 	|	total =  589824 	|	layerwise sparsity =  0.10453287760416667
layer4.0.conv1.weight_mask 	|	active =  144678 	|	total =  1179648 	|	layerwise sparsity =  0.12264506022135417
layer4.0.conv2.weight_mask 	|	active =  340054 	|	total =  2359296 	|	layerwise sparsity =  0.14413367377387154
layer4.0.shortcut.0.weight_mask 	|	active =  17592 	|	total =  131072 	|	layerwise sparsity =  0.13421630859375
layer4.1.conv1.weight_mask 	|	active =  356119 	|	total =  2359296 	|	layerwise sparsity =  0.15094290839301217
layer4.1.conv2.weight_mask 	|	active =  361760 	|	total =  2359296 	|	layerwise sparsity =  0.15333387586805555
pruning state: 9
remaining weight at start of iteration =  13.774335008000548
pre_conv.0.weight_mask 	|	active =  773 	|	total =  1728 	|	layerwise sparsity =  0.44733796296296297
layer1.0.conv1.weight_mask 	|	active =  3958 	|	total =  36864 	|	layerwise sparsity =  0.10736762152777778
layer1.0.conv2.weight_mask 	|	active =  3958 	|	total =  36864 	|	layerwise sparsity =  0.10736762152777778
layer1.1.conv1.weight_mask 	|	active =  3958 	|	total =  36864 	|	layerwise sparsity =  0.10736762152777778
layer1.1.conv2.weight_mask 	|	active =  3958 	|	total =  36864 	|	layerwise sparsity =  0.10736762152777778
layer2.0.conv1.weight_mask 	|	active =  7917 	|	total =  73728 	|	layerwise sparsity =  0.10738118489583333
layer2.0.conv2.weight_mask 	|	active =  15832 	|	total =  147456 	|	layerwise sparsity =  0.10736762152777778
layer2.0.shortcut.0.weight_mask 	|	active =  3663 	|	total =  8192 	|	layerwise sparsity =  0.4471435546875
layer2.1.conv1.weight_mask 	|	active =  15832 	|	total =  147456 	|	layerwise sparsity =  0.10736762152777778
layer2.1.conv2.weight_mask 	|	active =  15832 	|	total =  147456 	|	layerwise sparsity =  0.10736762152777778
layer3.0.conv1.weight_mask 	|	active =  31666 	|	total =  294912 	|	layerwise sparsity =  0.10737440321180555
layer3.0.conv2.weight_mask 	|	active =  45565 	|	total =  589824 	|	layerwise sparsity =  0.0772518581814236
layer3.0.shortcut.0.weight_mask 	|	active =  3518 	|	total =  32768 	|	layerwise sparsity =  0.10736083984375
layer3.1.conv1.weight_mask 	|	active =  45293 	|	total =  589824 	|	layerwise sparsity =  0.07679070366753472
layer3.1.conv2.weight_mask 	|	active =  47974 	|	total =  589824 	|	layerwise sparsity =  0.08133612738715278
layer4.0.conv1.weight_mask 	|	active =  114589 	|	total =  1179648 	|	layerwise sparsity =  0.09713829888237847
layer4.0.conv2.weight_mask 	|	active =  274206 	|	total =  2359296 	|	layerwise sparsity =  0.11622365315755208
layer4.0.shortcut.0.weight_mask 	|	active =  14074 	|	total =  131072 	|	layerwise sparsity =  0.1073760986328125
layer4.1.conv1.weight_mask 	|	active =  288637 	|	total =  2359296 	|	layerwise sparsity =  0.1223403082953559
layer4.1.conv2.weight_mask 	|	active =  293722 	|	total =  2359296 	|	layerwise sparsity =  0.12449561225043403
pruning state: 10
remaining weight at start of iteration =  11.066397759272316
pre_conv.0.weight_mask 	|	active =  713 	|	total =  1728 	|	layerwise sparsity =  0.41261574074074076
layer1.0.conv1.weight_mask 	|	active =  3166 	|	total =  36864 	|	layerwise sparsity =  0.08588324652777778
layer1.0.conv2.weight_mask 	|	active =  3166 	|	total =  36864 	|	layerwise sparsity =  0.08588324652777778
layer1.1.conv1.weight_mask 	|	active =  3166 	|	total =  36864 	|	layerwise sparsity =  0.08588324652777778
layer1.1.conv2.weight_mask 	|	active =  3166 	|	total =  36864 	|	layerwise sparsity =  0.08588324652777778
layer2.0.conv1.weight_mask 	|	active =  6334 	|	total =  73728 	|	layerwise sparsity =  0.0859103732638889
layer2.0.conv2.weight_mask 	|	active =  12666 	|	total =  147456 	|	layerwise sparsity =  0.08589680989583333
layer2.0.shortcut.0.weight_mask 	|	active =  3380 	|	total =  8192 	|	layerwise sparsity =  0.41259765625
layer2.1.conv1.weight_mask 	|	active =  12666 	|	total =  147456 	|	layerwise sparsity =  0.08589680989583333
layer2.1.conv2.weight_mask 	|	active =  12666 	|	total =  147456 	|	layerwise sparsity =  0.08589680989583333
layer3.0.conv1.weight_mask 	|	active =  25333 	|	total =  294912 	|	layerwise sparsity =  0.08590020073784722
layer3.0.conv2.weight_mask 	|	active =  35271 	|	total =  589824 	|	layerwise sparsity =  0.0597991943359375
layer3.0.shortcut.0.weight_mask 	|	active =  2814 	|	total =  32768 	|	layerwise sparsity =  0.08587646484375
layer3.1.conv1.weight_mask 	|	active =  35040 	|	total =  589824 	|	layerwise sparsity =  0.059407552083333336
layer3.1.conv2.weight_mask 	|	active =  37328 	|	total =  589824 	|	layerwise sparsity =  0.06328667534722222
layer4.0.conv1.weight_mask 	|	active =  90757 	|	total =  1179648 	|	layerwise sparsity =  0.07693566216362847
layer4.0.conv2.weight_mask 	|	active =  221109 	|	total =  2359296 	|	layerwise sparsity =  0.0937182108561198
layer4.0.shortcut.0.weight_mask 	|	active =  11259 	|	total =  131072 	|	layerwise sparsity =  0.08589935302734375
layer4.1.conv1.weight_mask 	|	active =  233942 	|	total =  2359296 	|	layerwise sparsity =  0.0991575453016493
layer4.1.conv2.weight_mask 	|	active =  238480 	|	total =  2359296 	|	layerwise sparsity =  0.10108100043402778
pruning state: 11
remaining weight at start of iteration =  8.893282261718372
pre_conv.0.weight_mask 	|	active =  658 	|	total =  1728 	|	layerwise sparsity =  0.38078703703703703
layer1.0.conv1.weight_mask 	|	active =  2533 	|	total =  36864 	|	layerwise sparsity =  0.06871202256944445
layer1.0.conv2.weight_mask 	|	active =  2533 	|	total =  36864 	|	layerwise sparsity =  0.06871202256944445
layer1.1.conv1.weight_mask 	|	active =  2533 	|	total =  36864 	|	layerwise sparsity =  0.06871202256944445
layer1.1.conv2.weight_mask 	|	active =  2533 	|	total =  36864 	|	layerwise sparsity =  0.06871202256944445
layer2.0.conv1.weight_mask 	|	active =  5067 	|	total =  73728 	|	layerwise sparsity =  0.0687255859375
layer2.0.conv2.weight_mask 	|	active =  10133 	|	total =  147456 	|	layerwise sparsity =  0.06871880425347222
layer2.0.shortcut.0.weight_mask 	|	active =  3119 	|	total =  8192 	|	layerwise sparsity =  0.3807373046875
layer2.1.conv1.weight_mask 	|	active =  10133 	|	total =  147456 	|	layerwise sparsity =  0.06871880425347222
layer2.1.conv2.weight_mask 	|	active =  10133 	|	total =  147456 	|	layerwise sparsity =  0.06871880425347222
layer3.0.conv1.weight_mask 	|	active =  20266 	|	total =  294912 	|	layerwise sparsity =  0.06871880425347222
layer3.0.conv2.weight_mask 	|	active =  27303 	|	total =  589824 	|	layerwise sparsity =  0.046290079752604164
layer3.0.shortcut.0.weight_mask 	|	active =  2251 	|	total =  32768 	|	layerwise sparsity =  0.068695068359375
layer3.1.conv1.weight_mask 	|	active =  27108 	|	total =  589824 	|	layerwise sparsity =  0.04595947265625
layer3.1.conv2.weight_mask 	|	active =  29044 	|	total =  589824 	|	layerwise sparsity =  0.04924180772569445
layer4.0.conv1.weight_mask 	|	active =  71882 	|	total =  1179648 	|	layerwise sparsity =  0.060935126410590276
layer4.0.conv2.weight_mask 	|	active =  178294 	|	total =  2359296 	|	layerwise sparsity =  0.0755708482530382
layer4.0.shortcut.0.weight_mask 	|	active =  9007 	|	total =  131072 	|	layerwise sparsity =  0.06871795654296875
layer4.1.conv1.weight_mask 	|	active =  189612 	|	total =  2359296 	|	layerwise sparsity =  0.0803680419921875
layer4.1.conv2.weight_mask 	|	active =  193628 	|	total =  2359296 	|	layerwise sparsity =  0.08207024468315972
pruning state: 12
remaining weight at start of iteration =  7.148968674546774
