pruning state: 0
remaining weight at start of iteration =  100.0
pre_conv.0.weight_mask 	|	active =  1190 	|	total =  1728 	|	layerwise sparsity =  0.6886574074074074
layer2.0.shortcut.0.weight_mask 	|	active =  2353 	|	total =  8192 	|	layerwise sparsity =  0.2872314453125
layer2.1.conv1.weight_mask 	|	active =  57815 	|	total =  147456 	|	layerwise sparsity =  0.3920830620659722
layer2.1.conv2.weight_mask 	|	active =  59765 	|	total =  147456 	|	layerwise sparsity =  0.4053073459201389
layer3.0.conv1.weight_mask 	|	active =  125176 	|	total =  294912 	|	layerwise sparsity =  0.4244520399305556
layer3.0.conv2.weight_mask 	|	active =  267874 	|	total =  589824 	|	layerwise sparsity =  0.4541592068142361
layer3.0.shortcut.0.weight_mask 	|	active =  12460 	|	total =  32768 	|	layerwise sparsity =  0.3802490234375
layer3.1.conv1.weight_mask 	|	active =  270456 	|	total =  589824 	|	layerwise sparsity =  0.4585367838541667
layer3.1.conv2.weight_mask 	|	active =  274316 	|	total =  589824 	|	layerwise sparsity =  0.4650811089409722
layer4.0.conv1.weight_mask 	|	active =  581088 	|	total =  1179648 	|	layerwise sparsity =  0.4925944010416667
layer4.0.conv2.weight_mask 	|	active =  1233468 	|	total =  2359296 	|	layerwise sparsity =  0.5228118896484375
layer4.0.shortcut.0.weight_mask 	|	active =  56325 	|	total =  131072 	|	layerwise sparsity =  0.42972564697265625
layer4.1.conv1.weight_mask 	|	active =  1253155 	|	total =  2359296 	|	layerwise sparsity =  0.5311563279893663
layer4.1.conv2.weight_mask 	|	active =  1278397 	|	total =  2359296 	|	layerwise sparsity =  0.5418552822536893
pruning state: 3
remaining weight at start of iteration =  50.238197395663065
pre_conv.0.weight_mask 	|	active =  389 	|	total =  1728 	|	layerwise sparsity =  0.22511574074074073
layer1.0.conv1.weight_mask 	|	active =  7630 	|	total =  36864 	|	layerwise sparsity =  0.2069769965277778
layer1.0.conv2.weight_mask 	|	active =  8764 	|	total =  36864 	|	layerwise sparsity =  0.2377387152777778
layer1.1.conv1.weight_mask 	|	active =  8826 	|	total =  36864 	|	layerwise sparsity =  0.23942057291666666
layer1.1.conv2.weight_mask 	|	active =  8764 	|	total =  36864 	|	layerwise sparsity =  0.2377387152777778
layer2.0.conv1.weight_mask 	|	active =  18730 	|	total =  73728 	|	layerwise sparsity =  0.2540418836805556
layer2.0.conv2.weight_mask 	|	active =  42078 	|	total =  147456 	|	layerwise sparsity =  0.2853597005208333
layer2.0.shortcut.0.weight_mask 	|	active =  1552 	|	total =  8192 	|	layerwise sparsity =  0.189453125
layer2.1.conv1.weight_mask 	|	active =  42316 	|	total =  147456 	|	layerwise sparsity =  0.2869737413194444
layer2.1.conv2.weight_mask 	|	active =  44229 	|	total =  147456 	|	layerwise sparsity =  0.2999471028645833
layer3.0.conv1.weight_mask 	|	active =  94073 	|	total =  294912 	|	layerwise sparsity =  0.3189866807725694
layer3.0.conv2.weight_mask 	|	active =  205905 	|	total =  589824 	|	layerwise sparsity =  0.3490956624348958
layer3.0.shortcut.0.weight_mask 	|	active =  9027 	|	total =  32768 	|	layerwise sparsity =  0.275482177734375
layer3.1.conv1.weight_mask 	|	active =  208555 	|	total =  589824 	|	layerwise sparsity =  0.3535885281032986
layer3.1.conv2.weight_mask 	|	active =  212533 	|	total =  589824 	|	layerwise sparsity =  0.3603329128689236
layer4.0.conv1.weight_mask 	|	active =  458922 	|	total =  1179648 	|	layerwise sparsity =  0.3890329996744792
layer4.0.conv2.weight_mask 	|	active =  993672 	|	total =  2359296 	|	layerwise sparsity =  0.421173095703125
layer4.0.shortcut.0.weight_mask 	|	active =  42504 	|	total =  131072 	|	layerwise sparsity =  0.32427978515625
layer4.1.conv1.weight_mask 	|	active =  1014874 	|	total =  2359296 	|	layerwise sparsity =  0.43015967475043404
layer4.1.conv2.weight_mask 	|	active =  1042222 	|	total =  2359296 	|	layerwise sparsity =  0.44175126817491317
pruning state: 4
remaining weight at start of iteration =  40.01677714021897
pre_conv.0.weight_mask 	|	active =  268 	|	total =  1728 	|	layerwise sparsity =  0.1550925925925926
layer1.0.conv1.weight_mask 	|	active =  5146 	|	total =  36864 	|	layerwise sparsity =  0.1395941840277778
layer1.0.conv2.weight_mask 	|	active =  6120 	|	total =  36864 	|	layerwise sparsity =  0.166015625
layer1.1.conv1.weight_mask 	|	active =  6174 	|	total =  36864 	|	layerwise sparsity =  0.16748046875
layer1.1.conv2.weight_mask 	|	active =  6120 	|	total =  36864 	|	layerwise sparsity =  0.166015625
layer2.0.conv1.weight_mask 	|	active =  13297 	|	total =  73728 	|	layerwise sparsity =  0.1803521050347222
layer2.0.conv2.weight_mask 	|	active =  30754 	|	total =  147456 	|	layerwise sparsity =  0.2085639105902778
layer2.0.shortcut.0.weight_mask 	|	active =  1024 	|	total =  8192 	|	layerwise sparsity =  0.125
layer2.1.conv1.weight_mask 	|	active =  30972 	|	total =  147456 	|	layerwise sparsity =  0.21004231770833334
layer2.1.conv2.weight_mask 	|	active =  32732 	|	total =  147456 	|	layerwise sparsity =  0.2219780815972222
layer3.0.conv1.weight_mask 	|	active =  70698 	|	total =  294912 	|	layerwise sparsity =  0.23972574869791666
layer3.0.conv2.weight_mask 	|	active =  158271 	|	total =  589824 	|	layerwise sparsity =  0.2683359781901042
layer3.0.shortcut.0.weight_mask 	|	active =  6540 	|	total =  32768 	|	layerwise sparsity =  0.1995849609375
layer3.1.conv1.weight_mask 	|	active =  160822 	|	total =  589824 	|	layerwise sparsity =  0.2726609971788194
layer3.1.conv2.weight_mask 	|	active =  164665 	|	total =  589824 	|	layerwise sparsity =  0.2791765001085069
layer4.0.conv1.weight_mask 	|	active =  362440 	|	total =  1179648 	|	layerwise sparsity =  0.3072441948784722
layer4.0.conv2.weight_mask 	|	active =  800494 	|	total =  2359296 	|	layerwise sparsity =  0.33929358588324654
layer4.0.shortcut.0.weight_mask 	|	active =  32074 	|	total =  131072 	|	layerwise sparsity =  0.2447052001953125
layer4.1.conv1.weight_mask 	|	active =  821901 	|	total =  2359296 	|	layerwise sparsity =  0.34836705525716144
layer4.1.conv2.weight_mask 	|	active =  849678 	|	total =  2359296 	|	layerwise sparsity =  0.36014048258463544
pruning state: 5
remaining weight at start of iteration =  31.90353959842398
pre_conv.0.weight_mask 	|	active =  185 	|	total =  1728 	|	layerwise sparsity =  0.10706018518518519
layer1.0.conv1.weight_mask 	|	active =  3471 	|	total =  36864 	|	layerwise sparsity =  0.09415690104166667
layer1.0.conv2.weight_mask 	|	active =  4273 	|	total =  36864 	|	layerwise sparsity =  0.11591254340277778
layer1.1.conv1.weight_mask 	|	active =  4319 	|	total =  36864 	|	layerwise sparsity =  0.1171603732638889
layer1.1.conv2.weight_mask 	|	active =  4273 	|	total =  36864 	|	layerwise sparsity =  0.11591254340277778
layer2.0.conv1.weight_mask 	|	active =  9440 	|	total =  73728 	|	layerwise sparsity =  0.12803819444444445
layer2.0.conv2.weight_mask 	|	active =  22478 	|	total =  147456 	|	layerwise sparsity =  0.1524386935763889
layer2.0.shortcut.0.weight_mask 	|	active =  676 	|	total =  8192 	|	layerwise sparsity =  0.08251953125
layer2.1.conv1.weight_mask 	|	active =  22669 	|	total =  147456 	|	layerwise sparsity =  0.15373399522569445
layer2.1.conv2.weight_mask 	|	active =  24223 	|	total =  147456 	|	layerwise sparsity =  0.1642727322048611
layer3.0.conv1.weight_mask 	|	active =  53131 	|	total =  294912 	|	layerwise sparsity =  0.18015882703993055
layer3.0.conv2.weight_mask 	|	active =  121657 	|	total =  589824 	|	layerwise sparsity =  0.2062598334418403
layer3.0.shortcut.0.weight_mask 	|	active =  4738 	|	total =  32768 	|	layerwise sparsity =  0.14459228515625
layer3.1.conv1.weight_mask 	|	active =  124014 	|	total =  589824 	|	layerwise sparsity =  0.21025594075520834
layer3.1.conv2.weight_mask 	|	active =  127579 	|	total =  589824 	|	layerwise sparsity =  0.2163001166449653
layer4.0.conv1.weight_mask 	|	active =  286242 	|	total =  1179648 	|	layerwise sparsity =  0.24265034993489584
layer4.0.conv2.weight_mask 	|	active =  644872 	|	total =  2359296 	|	layerwise sparsity =  0.2733323838975694
layer4.0.shortcut.0.weight_mask 	|	active =  24204 	|	total =  131072 	|	layerwise sparsity =  0.184661865234375
layer4.1.conv1.weight_mask 	|	active =  665621 	|	total =  2359296 	|	layerwise sparsity =  0.282126956515842
layer4.1.conv2.weight_mask 	|	active =  692706 	|	total =  2359296 	|	layerwise sparsity =  0.29360707600911456
pruning state: 6
remaining weight at start of iteration =  25.456689134162637
pre_conv.0.weight_mask 	|	active =  127 	|	total =  1728 	|	layerwise sparsity =  0.07349537037037036
layer1.0.conv1.weight_mask 	|	active =  2341 	|	total =  36864 	|	layerwise sparsity =  0.0635036892361111
layer1.0.conv2.weight_mask 	|	active =  2984 	|	total =  36864 	|	layerwise sparsity =  0.08094618055555555
layer1.1.conv1.weight_mask 	|	active =  3021 	|	total =  36864 	|	layerwise sparsity =  0.08194986979166667
layer1.1.conv2.weight_mask 	|	active =  2984 	|	total =  36864 	|	layerwise sparsity =  0.08094618055555555
layer2.0.conv1.weight_mask 	|	active =  6702 	|	total =  73728 	|	layerwise sparsity =  0.09090169270833333
layer2.0.conv2.weight_mask 	|	active =  16429 	|	total =  147456 	|	layerwise sparsity =  0.1114162868923611
layer2.0.shortcut.0.weight_mask 	|	active =  446 	|	total =  8192 	|	layerwise sparsity =  0.054443359375
layer2.1.conv1.weight_mask 	|	active =  16592 	|	total =  147456 	|	layerwise sparsity =  0.1125217013888889
layer2.1.conv2.weight_mask 	|	active =  17926 	|	total =  147456 	|	layerwise sparsity =  0.12156846788194445
layer3.0.conv1.weight_mask 	|	active =  39929 	|	total =  294912 	|	layerwise sparsity =  0.13539293077256945
layer3.0.conv2.weight_mask 	|	active =  93513 	|	total =  589824 	|	layerwise sparsity =  0.15854390462239584
layer3.0.shortcut.0.weight_mask 	|	active =  3433 	|	total =  32768 	|	layerwise sparsity =  0.104766845703125
layer3.1.conv1.weight_mask 	|	active =  95630 	|	total =  589824 	|	layerwise sparsity =  0.1621331108940972
layer3.1.conv2.weight_mask 	|	active =  98845 	|	total =  589824 	|	layerwise sparsity =  0.1675838894314236
layer4.0.conv1.weight_mask 	|	active =  226063 	|	total =  1179648 	|	layerwise sparsity =  0.19163597954644096
layer4.0.conv2.weight_mask 	|	active =  519504 	|	total =  2359296 	|	layerwise sparsity =  0.22019449869791666
layer4.0.shortcut.0.weight_mask 	|	active =  18265 	|	total =  131072 	|	layerwise sparsity =  0.13935089111328125
layer4.1.conv1.weight_mask 	|	active =  539057 	|	total =  2359296 	|	layerwise sparsity =  0.22848214043511283
layer4.1.conv2.weight_mask 	|	active =  564733 	|	total =  2359296 	|	layerwise sparsity =  0.23936504787868923
pruning state: 7
remaining weight at start of iteration =  20.328674948240167
pre_conv.0.weight_mask 	|	active =  87 	|	total =  1728 	|	layerwise sparsity =  0.050347222222222224
layer1.0.conv1.weight_mask 	|	active =  1579 	|	total =  36864 	|	layerwise sparsity =  0.04283311631944445
layer1.0.conv2.weight_mask 	|	active =  2084 	|	total =  36864 	|	layerwise sparsity =  0.05653211805555555
layer1.1.conv1.weight_mask 	|	active =  2113 	|	total =  36864 	|	layerwise sparsity =  0.057318793402777776
layer1.1.conv2.weight_mask 	|	active =  2084 	|	total =  36864 	|	layerwise sparsity =  0.05653211805555555
layer2.0.conv1.weight_mask 	|	active =  4758 	|	total =  73728 	|	layerwise sparsity =  0.06453450520833333
layer2.0.conv2.weight_mask 	|	active =  12008 	|	total =  147456 	|	layerwise sparsity =  0.08143446180555555
layer2.0.shortcut.0.weight_mask 	|	active =  294 	|	total =  8192 	|	layerwise sparsity =  0.035888671875
layer2.1.conv1.weight_mask 	|	active =  12144 	|	total =  147456 	|	layerwise sparsity =  0.08235677083333333
layer2.1.conv2.weight_mask 	|	active =  13266 	|	total =  147456 	|	layerwise sparsity =  0.0899658203125
layer3.0.conv1.weight_mask 	|	active =  30008 	|	total =  294912 	|	layerwise sparsity =  0.10175238715277778
layer3.0.conv2.weight_mask 	|	active =  71880 	|	total =  589824 	|	layerwise sparsity =  0.12186686197916667
layer3.0.shortcut.0.weight_mask 	|	active =  2487 	|	total =  32768 	|	layerwise sparsity =  0.075897216796875
layer3.1.conv1.weight_mask 	|	active =  73743 	|	total =  589824 	|	layerwise sparsity =  0.12502543131510416
layer3.1.conv2.weight_mask 	|	active =  76583 	|	total =  589824 	|	layerwise sparsity =  0.1298404269748264
layer4.0.conv1.weight_mask 	|	active =  178536 	|	total =  1179648 	|	layerwise sparsity =  0.15134684244791666
layer4.0.conv2.weight_mask 	|	active =  418508 	|	total =  2359296 	|	layerwise sparsity =  0.1773868136935764
layer4.0.shortcut.0.weight_mask 	|	active =  13783 	|	total =  131072 	|	layerwise sparsity =  0.10515594482421875
layer4.1.conv1.weight_mask 	|	active =  436558 	|	total =  2359296 	|	layerwise sparsity =  0.1850374009874132
layer4.1.conv2.weight_mask 	|	active =  460402 	|	total =  2359296 	|	layerwise sparsity =  0.19514380560980904
pruning state: 8
remaining weight at start of iteration =  16.24578644838641
pre_conv.0.weight_mask 	|	active =  60 	|	total =  1728 	|	layerwise sparsity =  0.034722222222222224
layer1.0.conv1.weight_mask 	|	active =  1065 	|	total =  36864 	|	layerwise sparsity =  0.028889973958333332
layer1.0.conv2.weight_mask 	|	active =  1455 	|	total =  36864 	|	layerwise sparsity =  0.039469401041666664
layer1.1.conv1.weight_mask 	|	active =  1478 	|	total =  36864 	|	layerwise sparsity =  0.040093315972222224
layer1.1.conv2.weight_mask 	|	active =  1455 	|	total =  36864 	|	layerwise sparsity =  0.039469401041666664
layer2.0.conv1.weight_mask 	|	active =  3378 	|	total =  73728 	|	layerwise sparsity =  0.045817057291666664
layer2.0.conv2.weight_mask 	|	active =  8776 	|	total =  147456 	|	layerwise sparsity =  0.059516059027777776
layer2.0.shortcut.0.weight_mask 	|	active =  194 	|	total =  8192 	|	layerwise sparsity =  0.023681640625
layer2.1.conv1.weight_mask 	|	active =  8888 	|	total =  147456 	|	layerwise sparsity =  0.06027560763888889
layer2.1.conv2.weight_mask 	|	active =  9818 	|	total =  147456 	|	layerwise sparsity =  0.06658257378472222
layer3.0.conv1.weight_mask 	|	active =  22552 	|	total =  294912 	|	layerwise sparsity =  0.07647026909722222
layer3.0.conv2.weight_mask 	|	active =  55251 	|	total =  589824 	|	layerwise sparsity =  0.0936737060546875
layer3.0.shortcut.0.weight_mask 	|	active =  1802 	|	total =  32768 	|	layerwise sparsity =  0.05499267578125
layer3.1.conv1.weight_mask 	|	active =  56865 	|	total =  589824 	|	layerwise sparsity =  0.09641011555989583
layer3.1.conv2.weight_mask 	|	active =  59335 	|	total =  589824 	|	layerwise sparsity =  0.1005978054470486
layer4.0.conv1.weight_mask 	|	active =  141001 	|	total =  1179648 	|	layerwise sparsity =  0.1195280287000868
layer4.0.conv2.weight_mask 	|	active =  337147 	|	total =  2359296 	|	layerwise sparsity =  0.14290152655707467
layer4.0.shortcut.0.weight_mask 	|	active =  10401 	|	total =  131072 	|	layerwise sparsity =  0.07935333251953125
layer4.1.conv1.weight_mask 	|	active =  353549 	|	total =  2359296 	|	layerwise sparsity =  0.14985360039605033
layer4.1.conv2.weight_mask 	|	active =  375346 	|	total =  2359296 	|	layerwise sparsity =  0.15909237331814235
pruning state: 9
remaining weight at start of iteration =  12.992076874107461
pre_conv.0.weight_mask 	|	active =  41 	|	total =  1728 	|	layerwise sparsity =  0.023726851851851853
layer1.0.conv1.weight_mask 	|	active =  718 	|	total =  36864 	|	layerwise sparsity =  0.019476996527777776
layer1.0.conv2.weight_mask 	|	active =  1016 	|	total =  36864 	|	layerwise sparsity =  0.027560763888888888
layer1.1.conv1.weight_mask 	|	active =  1034 	|	total =  36864 	|	layerwise sparsity =  0.028049045138888888
layer1.1.conv2.weight_mask 	|	active =  1016 	|	total =  36864 	|	layerwise sparsity =  0.027560763888888888
layer2.0.conv1.weight_mask 	|	active =  2398 	|	total =  73728 	|	layerwise sparsity =  0.032524956597222224
layer2.0.conv2.weight_mask 	|	active =  6414 	|	total =  147456 	|	layerwise sparsity =  0.043497721354166664
layer2.0.shortcut.0.weight_mask 	|	active =  128 	|	total =  8192 	|	layerwise sparsity =  0.015625
layer2.1.conv1.weight_mask 	|	active =  6505 	|	total =  147456 	|	layerwise sparsity =  0.04411485460069445
layer2.1.conv2.weight_mask 	|	active =  7266 	|	total =  147456 	|	layerwise sparsity =  0.049275716145833336
layer3.0.conv1.weight_mask 	|	active =  16948 	|	total =  294912 	|	layerwise sparsity =  0.05746799045138889
layer3.0.conv2.weight_mask 	|	active =  42469 	|	total =  589824 	|	layerwise sparsity =  0.0720028347439236
layer3.0.shortcut.0.weight_mask 	|	active =  1306 	|	total =  32768 	|	layerwise sparsity =  0.03985595703125
layer3.1.conv1.weight_mask 	|	active =  43850 	|	total =  589824 	|	layerwise sparsity =  0.0743442111545139
layer3.1.conv2.weight_mask 	|	active =  45971 	|	total =  589824 	|	layerwise sparsity =  0.07794019911024305
layer4.0.conv1.weight_mask 	|	active =  111357 	|	total =  1179648 	|	layerwise sparsity =  0.09439849853515625
layer4.0.conv2.weight_mask 	|	active =  271603 	|	total =  2359296 	|	layerwise sparsity =  0.11512035793728298
layer4.0.shortcut.0.weight_mask 	|	active =  7849 	|	total =  131072 	|	layerwise sparsity =  0.05988311767578125
layer4.1.conv1.weight_mask 	|	active =  286323 	|	total =  2359296 	|	layerwise sparsity =  0.12135950724283855
layer4.1.conv2.weight_mask 	|	active =  306003 	|	total =  2359296 	|	layerwise sparsity =  0.12970097859700522
pruning state: 10
remaining weight at start of iteration =  10.396907242362197
pre_conv.0.weight_mask 	|	active =  28 	|	total =  1728 	|	layerwise sparsity =  0.016203703703703703
layer1.0.conv1.weight_mask 	|	active =  484 	|	total =  36864 	|	layerwise sparsity =  0.013129340277777778
layer1.0.conv2.weight_mask 	|	active =  709 	|	total =  36864 	|	layerwise sparsity =  0.019232855902777776
layer1.1.conv1.weight_mask 	|	active =  723 	|	total =  36864 	|	layerwise sparsity =  0.019612630208333332
layer1.1.conv2.weight_mask 	|	active =  709 	|	total =  36864 	|	layerwise sparsity =  0.019232855902777776
layer2.0.conv1.weight_mask 	|	active =  1702 	|	total =  73728 	|	layerwise sparsity =  0.023084852430555556
layer2.0.conv2.weight_mask 	|	active =  4688 	|	total =  147456 	|	layerwise sparsity =  0.031792534722222224
layer2.0.shortcut.0.weight_mask 	|	active =  84 	|	total =  8192 	|	layerwise sparsity =  0.01025390625
layer2.1.conv1.weight_mask 	|	active =  4761 	|	total =  147456 	|	layerwise sparsity =  0.03228759765625
layer2.1.conv2.weight_mask 	|	active =  5377 	|	total =  147456 	|	layerwise sparsity =  0.03646511501736111
layer3.0.conv1.weight_mask 	|	active =  12737 	|	total =  294912 	|	layerwise sparsity =  0.043189154730902776
layer3.0.conv2.weight_mask 	|	active =  32644 	|	total =  589824 	|	layerwise sparsity =  0.05534532335069445
layer3.0.shortcut.0.weight_mask 	|	active =  946 	|	total =  32768 	|	layerwise sparsity =  0.02886962890625
layer3.1.conv1.weight_mask 	|	active =  33814 	|	total =  589824 	|	layerwise sparsity =  0.05732896592881945
layer3.1.conv2.weight_mask 	|	active =  35617 	|	total =  589824 	|	layerwise sparsity =  0.060385810004340276
layer4.0.conv1.weight_mask 	|	active =  87946 	|	total =  1179648 	|	layerwise sparsity =  0.07455274793836805
layer4.0.conv2.weight_mask 	|	active =  218801 	|	total =  2359296 	|	layerwise sparsity =  0.09273995293511285
layer4.0.shortcut.0.weight_mask 	|	active =  5923 	|	total =  131072 	|	layerwise sparsity =  0.04518890380859375
layer4.1.conv1.weight_mask 	|	active =  231880 	|	total =  2359296 	|	layerwise sparsity =  0.09828355577256945
layer4.1.conv2.weight_mask 	|	active =  249471 	|	total =  2359296 	|	layerwise sparsity =  0.10573959350585938
pruning state: 11
remaining weight at start of iteration =  8.325339951709942
pre_conv.0.weight_mask 	|	active =  19 	|	total =  1728 	|	layerwise sparsity =  0.01099537037037037
layer1.0.conv1.weight_mask 	|	active =  326 	|	total =  36864 	|	layerwise sparsity =  0.008843315972222222
layer1.0.conv2.weight_mask 	|	active =  495 	|	total =  36864 	|	layerwise sparsity =  0.013427734375
layer1.1.conv1.weight_mask 	|	active =  506 	|	total =  36864 	|	layerwise sparsity =  0.013726128472222222
layer1.1.conv2.weight_mask 	|	active =  495 	|	total =  36864 	|	layerwise sparsity =  0.013427734375
layer2.0.conv1.weight_mask 	|	active =  1208 	|	total =  73728 	|	layerwise sparsity =  0.016384548611111112
layer2.0.conv2.weight_mask 	|	active =  3426 	|	total =  147456 	|	layerwise sparsity =  0.023234049479166668
layer2.0.shortcut.0.weight_mask 	|	active =  55 	|	total =  8192 	|	layerwise sparsity =  0.0067138671875
layer2.1.conv1.weight_mask 	|	active =  3485 	|	total =  147456 	|	layerwise sparsity =  0.023634168836805556
layer2.1.conv2.weight_mask 	|	active =  3979 	|	total =  147456 	|	layerwise sparsity =  0.026984320746527776
layer3.0.conv1.weight_mask 	|	active =  9572 	|	total =  294912 	|	layerwise sparsity =  0.03245713975694445
layer3.0.conv2.weight_mask 	|	active =  25092 	|	total =  589824 	|	layerwise sparsity =  0.04254150390625
layer3.0.shortcut.0.weight_mask 	|	active =  685 	|	total =  32768 	|	layerwise sparsity =  0.020904541015625
layer3.1.conv1.weight_mask 	|	active =  26075 	|	total =  589824 	|	layerwise sparsity =  0.04420810275607639
layer3.1.conv2.weight_mask 	|	active =  27595 	|	total =  589824 	|	layerwise sparsity =  0.04678514268663195
layer4.0.conv1.weight_mask 	|	active =  69456 	|	total =  1179648 	|	layerwise sparsity =  0.058878580729166664
layer4.0.conv2.weight_mask 	|	active =  176264 	|	total =  2359296 	|	layerwise sparsity =  0.0747104220920139
layer4.0.shortcut.0.weight_mask 	|	active =  4470 	|	total =  131072 	|	layerwise sparsity =  0.0341033935546875
layer4.1.conv1.weight_mask 	|	active =  187789 	|	total =  2359296 	|	layerwise sparsity =  0.07959535386827257
layer4.1.conv2.weight_mask 	|	active =  203383 	|	total =  2359296 	|	layerwise sparsity =  0.08620495266384548
pruning state: 12
remaining weight at start of iteration =  6.670485925913184
pre_conv.0.weight_mask 	|	active =  13 	|	total =  1728 	|	layerwise sparsity =  0.007523148148148148
