------------------------ Checkpoint 1  ------------------------
------------------------ Checkpoint 2  ------------------------
------------------------ Checkpoint 3  ------------------------
pruning state: 0
remaining weight at start of iteration =  99.99997311642952
iteration: 0, epoch: 0, best train: 0, best val: 0, lr: 0.1
iteration: 0, epoch: 51, best train: 0.365, best val: 0.3937, lr: 0.07696
iteration: 0, epoch: 52, best train: 0.365, best val: 0.3937, lr: 0.07612
iteration: 0, epoch: 53, best train: 0.365, best val: 0.3937, lr: 0.07528
iteration: 0, epoch: 54, best train: 0.382, best val: 0.4032, lr: 0.07443
iteration: 0, epoch: 55, best train: 0.382, best val: 0.4045, lr: 0.07357
iteration: 0, epoch: 56, best train: 0.382, best val: 0.4045, lr: 0.0727
iteration: 0, epoch: 57, best train: 0.39, best val: 0.4045, lr: 0.07182
iteration: 0, epoch: 58, best train: 0.4, best val: 0.4045, lr: 0.07093
iteration: 0, epoch: 59, best train: 0.4, best val: 0.4131, lr: 0.07004
iteration: 0, epoch: 60, best train: 0.4, best val: 0.4131, lr: 0.06913
iteration: 0, epoch: 61, best train: 0.405, best val: 0.4131, lr: 0.06822
iteration: 0, epoch: 62, best train: 0.405, best val: 0.4131, lr: 0.06731
iteration: 0, epoch: 63, best train: 0.405, best val: 0.4148, lr: 0.06638
iteration: 0, epoch: 64, best train: 0.415, best val: 0.4326, lr: 0.06545
iteration: 0, epoch: 65, best train: 0.431, best val: 0.4326, lr: 0.06451
iteration: 0, epoch: 66, best train: 0.431, best val: 0.4326, lr: 0.06357
iteration: 0, epoch: 67, best train: 0.443, best val: 0.4436, lr: 0.06262
iteration: 0, epoch: 68, best train: 0.443, best val: 0.4586, lr: 0.06167
iteration: 0, epoch: 69, best train: 0.45, best val: 0.4586, lr: 0.06072
iteration: 0, epoch: 70, best train: 0.45, best val: 0.4586, lr: 0.05975
iteration: 0, epoch: 71, best train: 0.45, best val: 0.4586, lr: 0.05879
iteration: 0, epoch: 72, best train: 0.45, best val: 0.4586, lr: 0.05782
iteration: 0, epoch: 73, best train: 0.45, best val: 0.4586, lr: 0.05685
iteration: 0, epoch: 74, best train: 0.455, best val: 0.4586, lr: 0.05588
iteration: 0, epoch: 75, best train: 0.467, best val: 0.4586, lr: 0.0549
iteration: 0, epoch: 76, best train: 0.467, best val: 0.4586, lr: 0.05392
iteration: 0, epoch: 77, best train: 0.492, best val: 0.4679, lr: 0.05294
iteration: 0, epoch: 78, best train: 0.492, best val: 0.4679, lr: 0.05196
iteration: 0, epoch: 79, best train: 0.492, best val: 0.4679, lr: 0.05098
iteration: 0, epoch: 80, best train: 0.492, best val: 0.4694, lr: 0.05
iteration: 0, epoch: 81, best train: 0.517, best val: 0.4694, lr: 0.04902
iteration: 0, epoch: 82, best train: 0.538, best val: 0.4694, lr: 0.04804
iteration: 0, epoch: 83, best train: 0.538, best val: 0.4694, lr: 0.04706
iteration: 0, epoch: 84, best train: 0.538, best val: 0.4694, lr: 0.04608
iteration: 0, epoch: 85, best train: 0.538, best val: 0.4694, lr: 0.0451
iteration: 0, epoch: 86, best train: 0.538, best val: 0.4966, lr: 0.04412
iteration: 0, epoch: 87, best train: 0.545, best val: 0.4966, lr: 0.04315
iteration: 0, epoch: 88, best train: 0.545, best val: 0.4966, lr: 0.04218
iteration: 0, epoch: 89, best train: 0.555, best val: 0.4966, lr: 0.04121
iteration: 0, epoch: 90, best train: 0.555, best val: 0.5042, lr: 0.04025
iteration: 0, epoch: 91, best train: 0.555, best val: 0.5042, lr: 0.03928
iteration: 0, epoch: 92, best train: 0.555, best val: 0.5042, lr: 0.03833
iteration: 0, epoch: 93, best train: 0.555, best val: 0.5109, lr: 0.03738
iteration: 0, epoch: 94, best train: 0.555, best val: 0.5109, lr: 0.03643
iteration: 0, epoch: 95, best train: 0.565, best val: 0.5109, lr: 0.03549
iteration: 0, epoch: 96, best train: 0.588, best val: 0.5109, lr: 0.03455
iteration: 0, epoch: 97, best train: 0.588, best val: 0.5109, lr: 0.03362
iteration: 0, epoch: 98, best train: 0.588, best val: 0.5109, lr: 0.03269
iteration: 0, epoch: 99, best train: 0.589, best val: 0.5116, lr: 0.03178
iteration: 0, epoch: 100, best train: 0.596, best val: 0.5116, lr: 0.03087
iteration: 0, epoch: 101, best train: 0.596, best val: 0.5116, lr: 0.02996
iteration: 0, epoch: 102, best train: 0.601, best val: 0.54, lr: 0.02907
iteration: 0, epoch: 103, best train: 0.604, best val: 0.54, lr: 0.02818
iteration: 0, epoch: 104, best train: 0.631, best val: 0.54, lr: 0.0273
iteration: 0, epoch: 105, best train: 0.633, best val: 0.54, lr: 0.02643
iteration: 0, epoch: 106, best train: 0.633, best val: 0.54, lr: 0.02557
iteration: 0, epoch: 107, best train: 0.633, best val: 0.54, lr: 0.02472
iteration: 0, epoch: 108, best train: 0.633, best val: 0.54, lr: 0.02388
iteration: 0, epoch: 109, best train: 0.633, best val: 0.54, lr: 0.02304
iteration: 0, epoch: 110, best train: 0.649, best val: 0.54, lr: 0.02222
iteration: 0, epoch: 111, best train: 0.649, best val: 0.5461, lr: 0.02141
iteration: 0, epoch: 112, best train: 0.649, best val: 0.5461, lr: 0.02061
iteration: 0, epoch: 113, best train: 0.671, best val: 0.5478, lr: 0.01982
iteration: 0, epoch: 114, best train: 0.671, best val: 0.5478, lr: 0.01905
iteration: 0, epoch: 115, best train: 0.671, best val: 0.5478, lr: 0.01828
iteration: 0, epoch: 116, best train: 0.671, best val: 0.5478, lr: 0.01753
iteration: 0, epoch: 117, best train: 0.674, best val: 0.5589, lr: 0.01679
iteration: 0, epoch: 118, best train: 0.689, best val: 0.5589, lr: 0.01606
iteration: 0, epoch: 119, best train: 0.689, best val: 0.5589, lr: 0.01535
iteration: 0, epoch: 120, best train: 0.689, best val: 0.5589, lr: 0.01464
iteration: 0, epoch: 121, best train: 0.689, best val: 0.5589, lr: 0.01396
iteration: 0, epoch: 122, best train: 0.693, best val: 0.5589, lr: 0.01328
iteration: 0, epoch: 123, best train: 0.735, best val: 0.5589, lr: 0.01262
iteration: 0, epoch: 124, best train: 0.735, best val: 0.5589, lr: 0.01198
iteration: 0, epoch: 125, best train: 0.735, best val: 0.5603, lr: 0.01135
iteration: 0, epoch: 126, best train: 0.735, best val: 0.5603, lr: 0.01073
iteration: 0, epoch: 127, best train: 0.735, best val: 0.5603, lr: 0.01013
iteration: 0, epoch: 128, best train: 0.735, best val: 0.5603, lr: 0.00955
iteration: 0, epoch: 129, best train: 0.749, best val: 0.5603, lr: 0.00898
iteration: 0, epoch: 130, best train: 0.749, best val: 0.5728, lr: 0.00843
iteration: 0, epoch: 131, best train: 0.749, best val: 0.5728, lr: 0.00789
iteration: 0, epoch: 132, best train: 0.749, best val: 0.5733, lr: 0.00737
iteration: 0, epoch: 133, best train: 0.749, best val: 0.5733, lr: 0.00686
iteration: 0, epoch: 134, best train: 0.749, best val: 0.5733, lr: 0.00638
iteration: 0, epoch: 135, best train: 0.758, best val: 0.5733, lr: 0.0059
iteration: 0, epoch: 136, best train: 0.758, best val: 0.5805, lr: 0.00545
iteration: 0, epoch: 137, best train: 0.758, best val: 0.5805, lr: 0.00501
iteration: 0, epoch: 138, best train: 0.761, best val: 0.5805, lr: 0.00459
iteration: 0, epoch: 139, best train: 0.761, best val: 0.5805, lr: 0.00419
iteration: 0, epoch: 140, best train: 0.763, best val: 0.5805, lr: 0.00381
iteration: 0, epoch: 141, best train: 0.763, best val: 0.5805, lr: 0.00344
iteration: 0, epoch: 142, best train: 0.772, best val: 0.5805, lr: 0.00309
iteration: 0, epoch: 143, best train: 0.772, best val: 0.5805, lr: 0.00276
iteration: 0, epoch: 144, best train: 0.772, best val: 0.5805, lr: 0.00245
iteration: 0, epoch: 145, best train: 0.779, best val: 0.5805, lr: 0.00215
iteration: 0, epoch: 146, best train: 0.779, best val: 0.5814, lr: 0.00188
iteration: 0, epoch: 147, best train: 0.779, best val: 0.5816, lr: 0.00162
iteration: 0, epoch: 148, best train: 0.779, best val: 0.5816, lr: 0.00138
iteration: 0, epoch: 149, best train: 0.801, best val: 0.5828, lr: 0.00116
iteration: 0, epoch: 150, best train: 0.802, best val: 0.5849, lr: 0.00096
iteration: 0, epoch: 151, best train: 0.802, best val: 0.5852, lr: 0.00078
iteration: 0, epoch: 152, best train: 0.802, best val: 0.5864, lr: 0.00062
iteration: 0, epoch: 153, best train: 0.802, best val: 0.5864, lr: 0.00047
iteration: 0, epoch: 154, best train: 0.815, best val: 0.5864, lr: 0.00035
iteration: 0, epoch: 155, best train: 0.815, best val: 0.5867, lr: 0.00024
iteration: 0, epoch: 156, best train: 0.815, best val: 0.5867, lr: 0.00015
iteration: 0, epoch: 157, best train: 0.815, best val: 0.5867, lr: 9e-05
iteration: 0, epoch: 158, best train: 0.815, best val: 0.5877, lr: 4e-05
iteration: 0, epoch: 159, best train: 0.815, best val: 0.5877, lr: 1e-05
------------------------ Checkpoint 4  ------------------------
pre_conv.0.weight_mask 	|	active =  1594 	|	total =  1728 	|	layerwise sparsity =  0.9224537037037037
layer1.0.conv1.weight_mask 	|	active =  29491 	|	total =  36864 	|	layerwise sparsity =  0.7999945746527778
layer1.0.conv2.weight_mask 	|	active =  29491 	|	total =  36864 	|	layerwise sparsity =  0.7999945746527778
layer1.1.conv1.weight_mask 	|	active =  29491 	|	total =  36864 	|	layerwise sparsity =  0.7999945746527778
layer1.1.conv2.weight_mask 	|	active =  29491 	|	total =  36864 	|	layerwise sparsity =  0.7999945746527778
layer2.0.conv1.weight_mask 	|	active =  58982 	|	total =  73728 	|	layerwise sparsity =  0.7999945746527778
layer2.0.conv2.weight_mask 	|	active =  117965 	|	total =  147456 	|	layerwise sparsity =  0.8000013563368056
layer2.0.shortcut.0.weight_mask 	|	active =  7559 	|	total =  8192 	|	layerwise sparsity =  0.9227294921875
layer2.1.conv1.weight_mask 	|	active =  117965 	|	total =  147456 	|	layerwise sparsity =  0.8000013563368056
layer2.1.conv2.weight_mask 	|	active =  117965 	|	total =  147456 	|	layerwise sparsity =  0.8000013563368056
layer3.0.conv1.weight_mask 	|	active =  235930 	|	total =  294912 	|	layerwise sparsity =  0.8000013563368056
layer3.0.conv2.weight_mask 	|	active =  453420 	|	total =  589824 	|	layerwise sparsity =  0.76873779296875
layer3.0.shortcut.0.weight_mask 	|	active =  26214 	|	total =  32768 	|	layerwise sparsity =  0.79998779296875
layer3.1.conv1.weight_mask 	|	active =  454462 	|	total =  589824 	|	layerwise sparsity =  0.7705044216579862
layer3.1.conv2.weight_mask 	|	active =  456822 	|	total =  589824 	|	layerwise sparsity =  0.774505615234375
layer4.0.conv1.weight_mask 	|	active =  932162 	|	total =  1179648 	|	layerwise sparsity =  0.7902035183376737
layer4.0.conv2.weight_mask 	|	active =  1901544 	|	total =  2359296 	|	layerwise sparsity =  0.8059794108072916
layer4.0.shortcut.0.weight_mask 	|	active =  104858 	|	total =  131072 	|	layerwise sparsity =  0.8000030517578125
layer4.1.conv1.weight_mask 	|	active =  1911534 	|	total =  2359296 	|	layerwise sparsity =  0.8102137247721354
layer4.1.conv2.weight_mask 	|	active =  1921554 	|	total =  2359296 	|	layerwise sparsity =  0.8144607543945312
------------------------ Checkpoint 5  ------------------------
best_val =  0.5877
------------------------ Checkpoint 6  ------------------------
pruning state: 1
remaining weight at start of iteration =  80.09954448478175
iteration: 1, epoch: 0, best train: 0, best val: 0, lr: 0.09996
iteration: 1, epoch: 1, best train: 0.12, best val: 0.1071, lr: 0.09991
iteration: 1, epoch: 2, best train: 0.13, best val: 0.1676, lr: 0.09985
iteration: 1, epoch: 3, best train: 0.144, best val: 0.1896, lr: 0.09976
iteration: 1, epoch: 4, best train: 0.175, best val: 0.1992, lr: 0.09965
iteration: 1, epoch: 5, best train: 0.188, best val: 0.2303, lr: 0.09953
iteration: 1, epoch: 6, best train: 0.198, best val: 0.2444, lr: 0.09938
iteration: 1, epoch: 7, best train: 0.198, best val: 0.2444, lr: 0.09922
iteration: 1, epoch: 8, best train: 0.208, best val: 0.2852, lr: 0.09904
iteration: 1, epoch: 9, best train: 0.213, best val: 0.2852, lr: 0.09884
iteration: 1, epoch: 10, best train: 0.232, best val: 0.3138, lr: 0.09862
iteration: 1, epoch: 11, best train: 0.232, best val: 0.3138, lr: 0.09838
iteration: 1, epoch: 12, best train: 0.258, best val: 0.3165, lr: 0.09812
iteration: 1, epoch: 13, best train: 0.265, best val: 0.3274, lr: 0.09785
iteration: 1, epoch: 14, best train: 0.27, best val: 0.3274, lr: 0.09755
iteration: 1, epoch: 15, best train: 0.281, best val: 0.3464, lr: 0.09724
iteration: 1, epoch: 16, best train: 0.289, best val: 0.356, lr: 0.09691
iteration: 1, epoch: 17, best train: 0.305, best val: 0.3642, lr: 0.09656
iteration: 1, epoch: 18, best train: 0.307, best val: 0.3794, lr: 0.09619
iteration: 1, epoch: 19, best train: 0.307, best val: 0.3794, lr: 0.09581
iteration: 1, epoch: 20, best train: 0.337, best val: 0.3794, lr: 0.09541
iteration: 1, epoch: 21, best train: 0.337, best val: 0.3794, lr: 0.09499
iteration: 1, epoch: 22, best train: 0.337, best val: 0.3794, lr: 0.09455
iteration: 1, epoch: 23, best train: 0.346, best val: 0.3899, lr: 0.0941
iteration: 1, epoch: 24, best train: 0.346, best val: 0.3899, lr: 0.09362
iteration: 1, epoch: 25, best train: 0.346, best val: 0.3899, lr: 0.09314
iteration: 1, epoch: 26, best train: 0.364, best val: 0.3899, lr: 0.09263
iteration: 1, epoch: 27, best train: 0.364, best val: 0.3899, lr: 0.09211
iteration: 1, epoch: 28, best train: 0.401, best val: 0.3899, lr: 0.09157
iteration: 1, epoch: 29, best train: 0.401, best val: 0.3899, lr: 0.09102
iteration: 1, epoch: 30, best train: 0.401, best val: 0.3899, lr: 0.09045
iteration: 1, epoch: 31, best train: 0.401, best val: 0.3963, lr: 0.08987
iteration: 1, epoch: 32, best train: 0.401, best val: 0.3964, lr: 0.08927
iteration: 1, epoch: 33, best train: 0.408, best val: 0.4091, lr: 0.08865
iteration: 1, epoch: 34, best train: 0.408, best val: 0.4107, lr: 0.08802
iteration: 1, epoch: 35, best train: 0.408, best val: 0.4107, lr: 0.08738
iteration: 1, epoch: 36, best train: 0.427, best val: 0.4107, lr: 0.08672
iteration: 1, epoch: 37, best train: 0.45, best val: 0.4358, lr: 0.08604
iteration: 1, epoch: 38, best train: 0.45, best val: 0.4358, lr: 0.08536
iteration: 1, epoch: 39, best train: 0.45, best val: 0.4358, lr: 0.08465
iteration: 1, epoch: 40, best train: 0.475, best val: 0.4459, lr: 0.08394
iteration: 1, epoch: 41, best train: 0.475, best val: 0.4459, lr: 0.08321
iteration: 1, epoch: 42, best train: 0.475, best val: 0.4459, lr: 0.08247
iteration: 1, epoch: 43, best train: 0.475, best val: 0.4459, lr: 0.08172
iteration: 1, epoch: 44, best train: 0.497, best val: 0.4633, lr: 0.08095
iteration: 1, epoch: 45, best train: 0.497, best val: 0.4633, lr: 0.08018
iteration: 1, epoch: 46, best train: 0.514, best val: 0.4633, lr: 0.07939
iteration: 1, epoch: 47, best train: 0.514, best val: 0.4633, lr: 0.07859
iteration: 1, epoch: 48, best train: 0.514, best val: 0.4633, lr: 0.07778
iteration: 1, epoch: 49, best train: 0.514, best val: 0.4805, lr: 0.07696
iteration: 1, epoch: 50, best train: 0.514, best val: 0.4817, lr: 0.07612
iteration: 1, epoch: 51, best train: 0.514, best val: 0.4817, lr: 0.07528
iteration: 1, epoch: 52, best train: 0.525, best val: 0.4817, lr: 0.07443
iteration: 1, epoch: 53, best train: 0.525, best val: 0.4882, lr: 0.07357
iteration: 1, epoch: 54, best train: 0.548, best val: 0.4882, lr: 0.0727
iteration: 1, epoch: 55, best train: 0.548, best val: 0.4882, lr: 0.07182
iteration: 1, epoch: 56, best train: 0.548, best val: 0.4882, lr: 0.07093
iteration: 1, epoch: 57, best train: 0.561, best val: 0.4882, lr: 0.07004
iteration: 1, epoch: 58, best train: 0.561, best val: 0.4928, lr: 0.06913
iteration: 1, epoch: 59, best train: 0.561, best val: 0.4928, lr: 0.06822
iteration: 1, epoch: 60, best train: 0.561, best val: 0.4928, lr: 0.06731
iteration: 1, epoch: 61, best train: 0.562, best val: 0.5116, lr: 0.06638
iteration: 1, epoch: 62, best train: 0.574, best val: 0.5116, lr: 0.06545
iteration: 1, epoch: 63, best train: 0.581, best val: 0.5116, lr: 0.06451
iteration: 1, epoch: 64, best train: 0.591, best val: 0.5116, lr: 0.06357
iteration: 1, epoch: 65, best train: 0.618, best val: 0.5299, lr: 0.06262
iteration: 1, epoch: 66, best train: 0.618, best val: 0.5299, lr: 0.06167
iteration: 1, epoch: 67, best train: 0.618, best val: 0.5299, lr: 0.06072
iteration: 1, epoch: 68, best train: 0.618, best val: 0.5299, lr: 0.05975
iteration: 1, epoch: 69, best train: 0.619, best val: 0.5299, lr: 0.05879
iteration: 1, epoch: 70, best train: 0.649, best val: 0.5323, lr: 0.05782
iteration: 1, epoch: 71, best train: 0.66, best val: 0.5492, lr: 0.05685
iteration: 1, epoch: 72, best train: 0.66, best val: 0.5492, lr: 0.05588
iteration: 1, epoch: 73, best train: 0.66, best val: 0.5492, lr: 0.0549
iteration: 1, epoch: 74, best train: 0.66, best val: 0.5492, lr: 0.05392
iteration: 1, epoch: 75, best train: 0.66, best val: 0.5492, lr: 0.05294
iteration: 1, epoch: 76, best train: 0.66, best val: 0.5492, lr: 0.05196
iteration: 1, epoch: 77, best train: 0.66, best val: 0.557, lr: 0.05098
iteration: 1, epoch: 78, best train: 0.67, best val: 0.557, lr: 0.05
iteration: 1, epoch: 79, best train: 0.714, best val: 0.557, lr: 0.04902
iteration: 1, epoch: 80, best train: 0.714, best val: 0.557, lr: 0.04804
iteration: 1, epoch: 81, best train: 0.714, best val: 0.557, lr: 0.04706
iteration: 1, epoch: 82, best train: 0.714, best val: 0.557, lr: 0.04608
iteration: 1, epoch: 83, best train: 0.714, best val: 0.557, lr: 0.0451
iteration: 1, epoch: 84, best train: 0.714, best val: 0.5686, lr: 0.04412
iteration: 1, epoch: 85, best train: 0.714, best val: 0.5686, lr: 0.04315
iteration: 1, epoch: 86, best train: 0.714, best val: 0.5686, lr: 0.04218
iteration: 1, epoch: 87, best train: 0.714, best val: 0.5686, lr: 0.04121
iteration: 1, epoch: 88, best train: 0.731, best val: 0.5686, lr: 0.04025
iteration: 1, epoch: 89, best train: 0.731, best val: 0.5686, lr: 0.03928
iteration: 1, epoch: 90, best train: 0.731, best val: 0.5695, lr: 0.03833
iteration: 1, epoch: 91, best train: 0.731, best val: 0.5728, lr: 0.03738
iteration: 1, epoch: 92, best train: 0.756, best val: 0.5728, lr: 0.03643
iteration: 1, epoch: 93, best train: 0.764, best val: 0.5728, lr: 0.03549
iteration: 1, epoch: 94, best train: 0.764, best val: 0.5728, lr: 0.03455
iteration: 1, epoch: 95, best train: 0.764, best val: 0.5779, lr: 0.03362
iteration: 1, epoch: 96, best train: 0.774, best val: 0.5779, lr: 0.03269
iteration: 1, epoch: 97, best train: 0.774, best val: 0.5847, lr: 0.03178
iteration: 1, epoch: 98, best train: 0.78, best val: 0.5847, lr: 0.03087
iteration: 1, epoch: 99, best train: 0.78, best val: 0.5847, lr: 0.02996
iteration: 1, epoch: 100, best train: 0.78, best val: 0.5847, lr: 0.02907
iteration: 1, epoch: 101, best train: 0.784, best val: 0.5847, lr: 0.02818
iteration: 1, epoch: 102, best train: 0.784, best val: 0.5847, lr: 0.0273
iteration: 1, epoch: 103, best train: 0.788, best val: 0.5859, lr: 0.02643
iteration: 1, epoch: 104, best train: 0.812, best val: 0.5859, lr: 0.02557
iteration: 1, epoch: 105, best train: 0.812, best val: 0.5878, lr: 0.02472
iteration: 1, epoch: 106, best train: 0.812, best val: 0.5878, lr: 0.02388
iteration: 1, epoch: 107, best train: 0.812, best val: 0.5878, lr: 0.02304
iteration: 1, epoch: 108, best train: 0.812, best val: 0.5878, lr: 0.02222
iteration: 1, epoch: 109, best train: 0.813, best val: 0.5878, lr: 0.02141
iteration: 1, epoch: 110, best train: 0.813, best val: 0.5886, lr: 0.02061
iteration: 1, epoch: 111, best train: 0.823, best val: 0.5886, lr: 0.01982
iteration: 1, epoch: 112, best train: 0.823, best val: 0.593, lr: 0.01905
iteration: 1, epoch: 113, best train: 0.823, best val: 0.593, lr: 0.01828
iteration: 1, epoch: 114, best train: 0.823, best val: 0.595, lr: 0.01753
iteration: 1, epoch: 115, best train: 0.823, best val: 0.6001, lr: 0.01679
iteration: 1, epoch: 116, best train: 0.829, best val: 0.6001, lr: 0.01606
iteration: 1, epoch: 117, best train: 0.835, best val: 0.6009, lr: 0.01535
iteration: 1, epoch: 118, best train: 0.835, best val: 0.616, lr: 0.01464
iteration: 1, epoch: 119, best train: 0.847, best val: 0.616, lr: 0.01396
iteration: 1, epoch: 120, best train: 0.847, best val: 0.616, lr: 0.01328
iteration: 1, epoch: 121, best train: 0.849, best val: 0.616, lr: 0.01262
iteration: 1, epoch: 122, best train: 0.857, best val: 0.616, lr: 0.01198
iteration: 1, epoch: 123, best train: 0.874, best val: 0.616, lr: 0.01135
iteration: 1, epoch: 124, best train: 0.874, best val: 0.616, lr: 0.01073
iteration: 1, epoch: 125, best train: 0.874, best val: 0.616, lr: 0.01013
iteration: 1, epoch: 126, best train: 0.874, best val: 0.616, lr: 0.00955
iteration: 1, epoch: 127, best train: 0.874, best val: 0.616, lr: 0.00898
iteration: 1, epoch: 128, best train: 0.874, best val: 0.616, lr: 0.00843
iteration: 1, epoch: 129, best train: 0.874, best val: 0.616, lr: 0.00789
iteration: 1, epoch: 130, best train: 0.874, best val: 0.6198, lr: 0.00737
iteration: 1, epoch: 131, best train: 0.874, best val: 0.6198, lr: 0.00686
iteration: 1, epoch: 132, best train: 0.881, best val: 0.6198, lr: 0.00638
iteration: 1, epoch: 133, best train: 0.881, best val: 0.6202, lr: 0.0059
iteration: 1, epoch: 134, best train: 0.881, best val: 0.6202, lr: 0.00545
iteration: 1, epoch: 135, best train: 0.881, best val: 0.6202, lr: 0.00501
iteration: 1, epoch: 136, best train: 0.881, best val: 0.6202, lr: 0.00459
iteration: 1, epoch: 137, best train: 0.899, best val: 0.6202, lr: 0.00419
iteration: 1, epoch: 138, best train: 0.899, best val: 0.6202, lr: 0.00381
iteration: 1, epoch: 139, best train: 0.899, best val: 0.6202, lr: 0.00344
iteration: 1, epoch: 140, best train: 0.899, best val: 0.6204, lr: 0.00309
iteration: 1, epoch: 141, best train: 0.899, best val: 0.6204, lr: 0.00276
iteration: 1, epoch: 142, best train: 0.899, best val: 0.6204, lr: 0.00245
iteration: 1, epoch: 143, best train: 0.899, best val: 0.6204, lr: 0.00215
iteration: 1, epoch: 144, best train: 0.899, best val: 0.6204, lr: 0.00188
iteration: 1, epoch: 145, best train: 0.899, best val: 0.6204, lr: 0.00162
iteration: 1, epoch: 146, best train: 0.899, best val: 0.6204, lr: 0.00138
iteration: 1, epoch: 147, best train: 0.899, best val: 0.6204, lr: 0.00116
iteration: 1, epoch: 148, best train: 0.899, best val: 0.6207, lr: 0.00096
iteration: 1, epoch: 149, best train: 0.899, best val: 0.6207, lr: 0.00078
iteration: 1, epoch: 150, best train: 0.899, best val: 0.6207, lr: 0.00062
iteration: 1, epoch: 151, best train: 0.899, best val: 0.6207, lr: 0.00047
iteration: 1, epoch: 152, best train: 0.899, best val: 0.6207, lr: 0.00035
iteration: 1, epoch: 153, best train: 0.899, best val: 0.6213, lr: 0.00024
iteration: 1, epoch: 154, best train: 0.899, best val: 0.6213, lr: 0.00015
